Indeks produktu;Nazwa;Cena;Kategoria;Opis;Adresy URL zdjęcia (x,y,z...)
11;SALA SAMOBÓJCÓW. HEJTER;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 135 min.Od lat: 15Produkcja: Polska [2020], Premiera: 06.03.2020 (Polska)<br><br>Reżyseria:<br>Jan Komasa<br><br>Scenariusz:<br>Mateusz Pacewicz<br><br>Obsada:<br>Maciej Musiałowski, Vanessa Aleksander, Agata Kulesza<br><br>Opis:<br>Tomek (Maciej Musiałowski), student prawa Uniwersytetu Warszawskiego, zostaje przyłapany na plagiacie i wydalony z uczelni. Postanawia jednak ukrywać ten fakt przed światem i nadal pobiera pomoc finansową od państwa Krasuckich (Danuta Stenka, Jacek Koman) – rodziców Gabi (Vanessa Aleksander), przyjaciółki z czasów dzieciństwa. Kiedy oszustwo wychodzi na jaw, skompromitowany chłopak traci zaufanie i życzliwość swoich dobroczyńców. Przepełniony gniewem i żalem, oddzielony od Gabi, w której skrycie podkochuje się od lat, Tomek planuje zemstę na Krasuckich. Szansa pojawia się, kiedy otrzymuje pracę w agencji reklamowej, a wraz z nią dostęp do najnowszych technologii i tajemnic stołecznej elity. Pod pozorem obowiązków zawodowych Tomek zaczyna inwigilować Krasuckich, aktywnie włączonych w kampanię polityczną kandydata na prezydenta stolicy – Pawła Rudnickiego (Maciej Stuhr). Wkrótce plan internetowego hejtera zaczyna nabierać coraz realniejszych kształtów, a droga do jego realizacji wiedzie przez wirtualny świat popularnej gry komputerowej.;https://ftmp.helios.pl/Get/file/mvpstr/17955/1581511475,https://ftmp.helios.pl/Get/file/mvpic/97437/1579511612,https://ftmp.helios.pl/Get/file/mvpic/97438/1579511612,https://ftmp.helios.pl/Get/file/mvpic/97439/1583417925,https://ftmp.helios.pl/Get/file/mvpic/97440/1579511612,https://ftmp.helios.pl/Get/file/mvpic/97441/1579511612,https://ftmp.helios.pl/Get/file/mvpic/98273/1581945514
12;BO WE MNIE JEST SEKS;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 105 min.Od lat: 15Produkcja: Polska [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Katarzyna Klimkiewicz<br><br>Scenariusz:<br>Patrycja Mnich, Katarzyna Klimkiewicz<br><br>Obsada:<br>Maria Dębska, Krzysztof Zalewski, Leszek Lichota<br><br>Opis:<br>Rok 1962, Kalina Jędrusik ma łatkę skandalistki. Z mężem Stanisławem Dygatem prowadzą otwarty dom. Ich częstymi gośćmi są Jeremi Przybora, Tadeusz Konwicki, Kazimierz Kutz, Barbara Krafftówna oraz Lucek, młody kochanek Kaliny. Artystka na scenie gorszy kobiety, oczarowuje mężczyzn. Tymczasem jej nowy przełożony pragnie gorącego romansu. Wykorzystując władzę, stawką za odrzucenie czyni jej karierę. Czy uda mu się złamać kobietę, która uwielbia niezależność, ale nie potrafi żyć bez występów?;https://ftmp.helios.pl/Get/file/mvpstr/20804/1629816565,https://ftmp.helios.pl/Get/file/mvpic/102905/1625674077,https://ftmp.helios.pl/Get/file/mvpic/102906/1625674088,https://ftmp.helios.pl/Get/file/mvpic/103893/1629816485,https://ftmp.helios.pl/Get/file/mvpic/103894/1629816501,https://ftmp.helios.pl/Get/file/mvpic/103895/1629816516,https://ftmp.helios.pl/Get/file/mvpic/103896/1629816537
13;POGROMCY DUCHÓW. Dziedzictwo / napisy;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 117 min.Od lat: 13Produkcja: Kanada/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Jason Reitman<br><br>Scenariusz:<br>Gil Kenan, Jason Reitman<br><br>Obsada:<br>Mckenna Grace, Carrie Coon, Finn Wolfhard<br><br>Opis:<br>Film w reżyserii Jasona Reitmana, wyprodukowany przez  Ivana Reitmana. Kolejny rozdział oryginalnego uniwersum Ghostbusters. Samotna matka i jej dwoje dzieci przybywają do małego miasteczka, gdzie odkrywają tajemnicze połączenie z oryginalnymi pogromcami duchów oraz sekretny spadek, który pozostawił im dziadek.;https://ftmp.helios.pl/Get/file/mvpstr/20805/1634286987,https://ftmp.helios.pl/Get/file/mvpic/102907/1625675341,https://ftmp.helios.pl/Get/file/mvpic/102908/1635760984,https://ftmp.helios.pl/Get/file/mvpic/102909/1635761015,https://ftmp.helios.pl/Get/file/mvpic/102910/1625675404,https://ftmp.helios.pl/Get/file/mvpic/102911/1636119976,https://ftmp.helios.pl/Get/file/mvpic/102912/1625675536,https://ftmp.helios.pl/Get/file/mvpic/105523/1635761165,https://ftmp.helios.pl/Get/file/mvpic/105732/1636120083
14;POGROMCY DUCHÓW. Dziedzictwo / dubbing;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 117 min.Od lat: 13Produkcja: Kanada/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Jason Reitman<br><br>Scenariusz:<br>Gil Kenan, Jason Reitman<br><br>Obsada:<br>Mckenna Grace, Carrie Coon, Finn Wolfhard<br><br>Opis:<br>Film w reżyserii Jasona Reitmana, wyprodukowany przez  Ivana Reitmana. Kolejny rozdział oryginalnego uniwersum Ghostbusters. Samotna matka i jej dwoje dzieci przybywają do małego miasteczka, gdzie odkrywają tajemnicze połączenie z oryginalnymi pogromcami duchów oraz sekretny spadek, który pozostawił im dziadek.;https://ftmp.helios.pl/Get/file/mvpstr/22388/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105810/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105811/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105812/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105813/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105814/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105815/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105816/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105817/1636461143
15;WILK, LEW i JA / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 99 min.Od lat: 7Produkcja: Francja [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Gilles de Maistre<br><br>Scenariusz:<br>Gilles de Maistre<br><br>Obsada:<br>Graham Greene, Mylene Dinh-Robic, Charlie Carrick<br><br>Opis:<br>Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!;https://ftmp.helios.pl/Get/file/mvpstr/22142/1635165470,https://ftmp.helios.pl/Get/file/mvpic/105140/1634551584,https://ftmp.helios.pl/Get/file/mvpic/105141/1634551615,https://ftmp.helios.pl/Get/file/mvpic/105142/1634551628,https://ftmp.helios.pl/Get/file/mvpic/105143/1634551650,https://ftmp.helios.pl/Get/file/mvpic/105144/1634551714,https://ftmp.helios.pl/Get/file/mvpic/105145/1634551729,https://ftmp.helios.pl/Get/file/mvpic/105146/1634551745,https://ftmp.helios.pl/Get/file/mvpic/105147/1634551969
16;NIE CZAS UMIERAĆ / napisy;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 163 min.Od lat: 15Produkcja: Wlk. Brytania/USA [2020], Premiera: 01.10.2021 (Polska)<br><br>Reżyseria:<br>Cary Joji Fukunaga<br><br>Scenariusz:<br>Neal Purvis, Robert Wade, Scott Z. Burns, Cary Joji Fukunaga, Phoebe Waller-Bridge<br><br>Obsada:<br>Daniel Craig, , Ralph Fiennes, Ana de Armas, Rami Malek, Christoph Waltz, Lea Seydoux, Naomie Harris<br><br>Opis:<br>James Bond opuszcza czynną służbę i cieszy się spokojnym życiem na Jamajce. Tymczasem jednak jego stary przyjaciel Felix Leiter z CIA zwraca się do niego o pomoc. Misja uratowania porwanego naukowca okazuje się o wiele bardziej zdradliwa, niż mogłoby się wydawać i naprowadza agenta 007 na ślad tajemniczego złoczyńcy, dysponującego nową, niezwykle niebezpieczną technologią.;https://ftmp.helios.pl/Get/file/mvpstr/21439/1631532784,https://ftmp.helios.pl/Get/file/mvpic/104127/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104128/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104129/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104130/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104131/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104132/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104133/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104134/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104135/1630939266,https://ftmp.helios.pl/Get/file/mvpic/104136/1630939266
17;CLIFFORD. Wielki czerwony pies / familijny / od 6 lat / dubbing;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 96 min.Od lat: 6Produkcja: USA/Kanada/Wlk. Brytania [2021], Premiera: 03.12.2021 (Polska)<br><br>Reżyseria:<br>Walt Becker<br><br>Scenariusz:<br>David Ronn, Jay Scherick, Blaise Hemingway<br><br>Obsada:<br>Darby Camp, Jack Whitehall, Izaac Wang<br><br>Opis:<br>Ośmioletnia dziewczynka, Emily Elizabeth marzy o tym, aby jej maleńki, czerwony szczeniak urósł i był silny, nie spodziewa się jednak, że budząc się pewnego ranka znajdzie wielkiego psa w swoim małym mieszkaniu w Nowym Jorku. Emily za wszelką cenę chce, aby ukochany zwierzak został z nią. Postanawia znaleźć czarodzieja, który, przywróci Clifforda do normalnego rozmiaru. Na poszukiwania udaje się ze swoim wujem Caseyem i szkolnym kolegą Owenem. Clifford wzbudza powszechne zaciekawienie. Przyciąga również uwagę złego naukowca, który chce aby Clifford został jego psem.;https://ftmp.helios.pl/Get/file/mvpstr/21353/1636111146,https://ftmp.helios.pl/Get/file/mvpic/103873/1629798230,https://ftmp.helios.pl/Get/file/mvpic/103874/1629798267,https://ftmp.helios.pl/Get/file/mvpic/103875/1629798288,https://ftmp.helios.pl/Get/file/mvpic/103876/1629798305,https://ftmp.helios.pl/Get/file/mvpic/103877/1629798320,https://ftmp.helios.pl/Get/file/mvpic/103878/1629798341,https://ftmp.helios.pl/Get/file/mvpic/103880/1629798403
18;KOMEDIANCI-DEBIUTANCI / napisy;"
        						26,90 zł        					";Bełchatów Helios;"Czas trwania: 105 min.Od lat: 16Produkcja: Francja [2020], Premiera: 08.10.2021 (Polska)<br><br>Reżyseria:<br>Emmanuel Courcol<br><br>Scenariusz:<br>Emmanuel Courcol, Thierry de Carbonnières<br><br>Obsada:<br>Kad Merad, David Ayala, Lamine Cissokho<br><br>Opis:<br>Zagraliby w stand-upie lub komedii. Etienne, aktor prowadzący warsztat teatralny w więzieniu, proponuję wystawić słynną sztukę Samuela Becketta ""Czekając na Godota"". Początkowo niechętna grupa kilku skazanych, z czasem angażuje się w próby poważnego przedsięwzięcia. Jest jednocześnie głośno, wesoło i filozoficznie. Wspólne wycieczki poza areszt zbliżają mężczyzn. Między reżyserem i aktorami rodzi się specyficzna więź. Jej zwieńczenie nastąpi podczas premiery w Paryżu.";https://ftmp.helios.pl/Get/file/mvpstr/21835/1634033330,https://ftmp.helios.pl/Get/file/mvpic/105056/1634033815,https://ftmp.helios.pl/Get/file/mvpic/105057/1634033849,https://ftmp.helios.pl/Get/file/mvpic/105058/1634033859,https://ftmp.helios.pl/Get/file/mvpic/105059/1634033878,https://ftmp.helios.pl/Get/file/mvpic/105060/1634033900
19;CHŁOPIEC Z CHMUR / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 113 min.Od lat: 7Produkcja: Francja/ Norwegia [2019], Premiera: 03.12.2021 (Polska)<br><br>Reżyseria:<br>Nicolas Vanier<br><br>Scenariusz:<br>Lilou Fogli, Christian Moullec, Matthieu Petit, Nicolas Vanier<br><br>Obsada:<br>Jean-Paul Rouve, Melanie Doutey, Louise Vazquez, Dominique Pinon<br><br>Opis:<br>Najnowszy film mistrza kina familijnego Nicolasa Vaniera, autora niezapomnianego hitu „Bella i Sebastian”.  Prawdziwa historia, która poruszyła całą Europę.  Opowieść o niezwykłej przyjaźni, wielkiej odwadze i przygodzie, która odmieni życie pewnego chłopca i jego skrzydlatych przyjaciół.  Dla Thomasa, chłopca zanurzonego w świecie gier video, pomysł spędzenia wakacji z ojcem, zapalonym ornitologiem Christianem (nagrodzony Cezarem, znany z hitów „Asteriks i Obeliks: Misja Kleopatra”, „Nowych przygód Aladyna” oraz „Niczego nie żałuję – Edith Piaf” Jean-Paul Rouve), wydaje się koszmarem. Gdy naukowiec oznajmia, że chce uczyć zagrożone wyginięciem dzikie gęsi migrowania, chłopiec myśli, że rodzic stracił rozum. Ale skazany na całodobową opiekę nad świeżo wyklutymi pisklakami chłopiec przywiązuje się coraz bardziej do skrzydlatych przyjaciół. Podniebna podróż z Norwegii aż do Francji jest nie tylko ostatnią szansą na przetrwanie przeuroczych ptaków, ale też przygodą życia dla Thomasa i wydarzeniem, którym emocjonowała się cała Europa.;https://ftmp.helios.pl/Get/file/mvpstr/18590/1636461340,https://ftmp.helios.pl/Get/file/mvpic/99096/1585214908,https://ftmp.helios.pl/Get/file/mvpic/99097/1585214919,https://ftmp.helios.pl/Get/file/mvpic/99098/1585214933,https://ftmp.helios.pl/Get/file/mvpic/99099/1585214945,https://ftmp.helios.pl/Get/file/mvpic/99100/1585214957,https://ftmp.helios.pl/Get/file/mvpic/99101/1585214967,https://ftmp.helios.pl/Get/file/mvpic/99102/1585214979
20;ANDREA BOCELLI: One night in Central Park;"
        						26,90 zł        					";Bełchatów Helios;"Czas trwania: 80 min.Od lat: b.o.Produkcja: USA [2011], Premiera: 24.11.2021 (Polska)<br><br>Reżyseria:<br>Westminster Chour College of Rider University, Joe Miller; Music director: Allan Gilbert<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>„One night in Central Park” to koncert w wykonaniu Andrea Bocelliego, który odbył się w sercu Nowego Jorku i zgromadził publiczność liczącą ponad 70 tysięcy osób. Wydarzenie miało wyjątkowy charakter, a wybór miejsca był nieprzypadkowy – miasto wywarło ogromny wpływ na ścieżkę kariery artysty.Już 24 listopada o godzinie 18:00* w kinach Helios emocje związane z koncertem czekają na miłośników najbardziej uwielbianego tenora świata. Po raz pierwszy w historii, podczas jednego występu, Bocelli zaprezentował cały przekrój swojej twórczości, prezentując zarówno popowy jak i klasyczny repertuar. Do udziału w wydarzeniu artysta zaprosił jedną z najstarszych światowych orkiestr - Orkiestrę Filharmonii Nowojorskiej, pod dyrekcją Alana Gilberta, oraz wspaniałych gości, a wśród nich m.in: Celine Dion, Tony Bennett, Bryn Terfel, Chris Botti, David Foster.Dla prawdziwych fanów Andrea mamy wspaniałe wieści: 19 sierpnia 2022 r. artysta wystąpi na Stadionie Narodowym w Warszawie. To będzie jeden z największych koncertów Andrei Bocellego w Polsce. Zachęcamy do wzięcia udziału w wydarzeniu, bilety do kupienia na www.biletserwis.pl.*Wyjątkami są:- kino w Tomaszowie Mazowieckim, gdzie seans odbędzie się 24 listopada o godzinie 17:00,- kino w Radomiu, gdzie seans odbędzie się 1 grudnia o godzinie 18:00.Cennik koncertowy:- Cena ponad 7 dni przed seansem: 25,90 zł- Cena 1-7 dni przed seansem: 29,90 zł- Cena w dniu seansu: 32,90 zł";https://ftmp.helios.pl/Get/file/mvpstr/21826/1635147351
21;ŻUŻEL;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 108 min.Od lat: 13Produkcja: Polska [2020], Premiera: 16.07.2021 (Polska)<br><br>Reżyseria:<br>Dorota Kędzierzawska<br><br>Scenariusz:<br>Dorota Kędzierzawska<br><br>Obsada:<br>Paweł Wilczak, Żaneta Łabudzka, Mateusz Kościukiewicz<br><br>Opis:<br>Mistrz motocyklowy Lowa (Tomasz Ziętek) jest obiektem westchnień kobiet i źródłem zazdrości rywali z toru (Mateusz Kościukiewicz). Pogodny, miły dla ludzi, „zwyczajny”, ma frajdę z życia i tego, co robi. Jednak szelmowski uśmiech chłopaka skrywa codzienne zmagania ze strachem, widmem kontuzji i wypadków na żużlowych stadionach. Wszystko komplikuje się jeszcze bardziej, kiedy na drodze Lowy staje śliczna Roma (Jagoda Porębska). Czy zakochany w prędkości i motorach zawodnik, dla którego sport jest nie tylko szaleńczą, młodzieńczą pasją, ale też ucieczką od szarej rzeczywistości, znajdzie w swoim sercu miejsce na prawdziwą miłość?;https://ftmp.helios.pl/Get/file/mvpstr/22203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105194/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105195/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105196/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105197/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105198/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105199/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105200/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105201/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105202/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105204/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105205/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105206/1634903163
22;ANIMAL / napisy;"
        						26,90 zł        					";Bełchatów Helios;Czas trwania: 105 min.Od lat: 13Produkcja: Francja [2020], Premiera: 14.01.2022 (Polska)<br><br>Reżyseria:<br>Cyril Dion<br><br>Scenariusz:<br>Cyril Dion, Walter Bouvais<br><br>Obsada:<br>Bella Lack, Vipulan Puvaneswaran, Jane Goodall<br><br>Opis:<br>„Animal” to wyjątkowa opowieść dla wszystkich, którzy troszczą się o przyszłość naszej planety.Żyjemy w obliczu zagrożenia, które naukowcy określają jako „szóste masowe wymieranie” – w ciągu ostatnich 40 lat zniknęło 60% żyjących na Ziemi kręgowców oraz 80% europejskich owadów latających.Bella i Vipulan, dwójka nastolatków oddanych sprawie ochrony zwierząt, oraz Jane Goodall, powszechnie znana prymatolożka zajmująca się badaniami nad szympansami, zabiorą nas w podróż po całym świecie, aby pomóc nam zrozumieć, dlaczego zwierzęta giną i co możemy zrobić, żeby odwrócić tę śmiertelną tendencję. Ciekawe rozmowy, inspirujące inicjatywy i zaangażowanie młodych bohaterów dają nadzieję na lepszą przyszłość i sprawiają, że „Animal” to film unikatowy na skalę światową.;https://ftmp.helios.pl/Get/file/mvpstr/22216/1635253677,https://ftmp.helios.pl/Get/file/mvpic/105317/1635254458,https://ftmp.helios.pl/Get/file/mvpic/105318/1635254475,https://ftmp.helios.pl/Get/file/mvpic/105319/1635254505,https://ftmp.helios.pl/Get/file/mvpic/105320/1635254631,https://ftmp.helios.pl/Get/file/mvpic/105321/1635254941,https://ftmp.helios.pl/Get/file/mvpic/105322/1635254953
23;TEŚCIOWIE;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 82 min.Od lat: 15Produkcja: Polska [2021], Premiera: 10.09.2021 (Polska)<br><br>Reżyseria:<br>Kuba Michalczuk<br><br>Scenariusz:<br>Marek Modzelewski<br><br>Obsada:<br>Maja Ostaszewska, Marcin Dorociński, Izabela Kuna, Adam Woronowicz<br><br>Opis:<br>Czy wesele po odwołanym ślubie to przepis na katastrofę? Owszem. I to jaką! Dwie rodziny różni wszystko – pochodzenie, status, zawartość portfela, gust. Rodzice pana młodego (Maja Ostaszewska i Marcin Dorociński) i panny młodej (Izabela Kuna i Adam Woronowicz) początkowo są w szoku. Co takiego się stało? Kto zawinił? Co z weselem? Czy witać gości? Grać muzykę? Polewać wódkę? Kto pokroi tort? Od słowa do słowa uprzejme uśmiechy zamieniają się w publiczne pranie brudów. Aż wreszcie wybucha prawdziwa bomba… A tymczasem, wesele rozkręca się w szaloną imprezę. I nikomu nie przeszkadza brak młodej pary.;https://ftmp.helios.pl/Get/file/mvpstr/22202/1634903131,https://ftmp.helios.pl/Get/file/mvpic/105188/1634903131,https://ftmp.helios.pl/Get/file/mvpic/105189/1634903131,https://ftmp.helios.pl/Get/file/mvpic/105190/1634903131,https://ftmp.helios.pl/Get/file/mvpic/105191/1634903131,https://ftmp.helios.pl/Get/file/mvpic/105192/1634903131,https://ftmp.helios.pl/Get/file/mvpic/105193/1634903131
24;PITBULL;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 112 min.Od lat: 15Produkcja: Polska [2021], Premiera: 11.11.2021 (Polska)<br><br>Reżyseria:<br>Patryk Vega<br><br>Scenariusz:<br>Patryk Vega<br><br>Obsada:<br>Przemysław Bluszcz, Andrzej Grabowski, Tomasz Dedek, Marta Malikowska<br><br>Opis:<br>Kiedy podłożony na stacji paliw ładunek wybuchowy zabija policyjnego sapera, komendant główny policji przydziela do sprawy Gebelsa z wydziału ds. zabójstw. Śledztwo prowadzi go na trop przestępcy ze zbrojnego ramienia  grupy Pershinga - konstruktora bomb i porywacza, stojącego za dziesiątkami zamachów w Polsce i ponad setką porwań w całym kraju.  Konfrontacja bandyty i psa przeradza się w regularną wojnę. Od tych wydarzeń mijają lata. Znany z serialu syn Gebelsa, Jarek, który jest studentem informatyki na politechnice, wraz z kolegami znajduje ryzykowny sposób na szybki zarobek i przy wykorzystaniu wiedzy zaczyna dokonywać włamań do willi bogatych ludzi. Pech chce, że którejś nocy wybiera niewłaściwy dom, a Gebels staje przed sytuacją bez wyjścia, w której musi wsadzić własne dziecko do więzienia. Może być policjantem, który aresztuje przestępcę. Albo ojcem, który uratuje dziecko.;https://ftmp.helios.pl/Get/file/mvpstr/21358/1634808864,https://ftmp.helios.pl/Get/file/mvpic/105514/1635760547,https://ftmp.helios.pl/Get/file/mvpic/105515/1635760554,https://ftmp.helios.pl/Get/file/mvpic/105516/1635760561,https://ftmp.helios.pl/Get/file/mvpic/105517/1635760569,https://ftmp.helios.pl/Get/file/mvpic/105518/1635760575,https://ftmp.helios.pl/Get/file/mvpic/105519/1635760583,https://ftmp.helios.pl/Get/file/mvpic/105520/1635760609,https://ftmp.helios.pl/Get/file/mvpic/105521/1635760772
25;PSZCZÓŁKA MAJA: Mały wielki skarb / familijny / b.o. / dubbing;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 88 min.Od lat: b.o.Produkcja: Niemcy/Australia [2021], Premiera: 11.11.2021 (Polska)<br><br>Reżyseria:<br>Noel Cleary<br><br>Scenariusz:<br>Adrian Bickenbach, Fin Edquist<br><br>Obsada:<br>-<br><br>Opis:<br>Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka.;https://ftmp.helios.pl/Get/file/mvpstr/21327/1629451000,https://ftmp.helios.pl/Get/file/mvpic/103689/1629451081,https://ftmp.helios.pl/Get/file/mvpic/103690/1629451090,https://ftmp.helios.pl/Get/file/mvpic/103691/1629451100,https://ftmp.helios.pl/Get/file/mvpic/103692/1629451259,https://ftmp.helios.pl/Get/file/mvpic/103693/1629451292,https://ftmp.helios.pl/Get/file/mvpic/103694/1629451329,https://ftmp.helios.pl/Get/file/mvpic/103695/1629451368,https://ftmp.helios.pl/Get/file/mvpic/103696/1629451399,https://ftmp.helios.pl/Get/file/mvpic/103697/1629451435,https://ftmp.helios.pl/Get/file/mvpic/103698/1629451483,https://ftmp.helios.pl/Get/file/mvpic/103699/1629451527
26;ETERNALS / napisy;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/20803/1634541043,https://ftmp.helios.pl/Get/file/mvpic/102899/1635759049,https://ftmp.helios.pl/Get/file/mvpic/102900/1635758922,https://ftmp.helios.pl/Get/file/mvpic/102901/1625673463,https://ftmp.helios.pl/Get/file/mvpic/102902/1625673501,https://ftmp.helios.pl/Get/file/mvpic/102903/1635759026,https://ftmp.helios.pl/Get/file/mvpic/102904/1635759067,https://ftmp.helios.pl/Get/file/mvpic/103897/1635759083,https://ftmp.helios.pl/Get/file/mvpic/103898/1635759212,https://ftmp.helios.pl/Get/file/mvpic/105441/1635759368,https://ftmp.helios.pl/Get/file/mvpic/105442/1635759380
27;ETERNALS / dubbing;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/21355/1634541102,https://ftmp.helios.pl/Get/file/mvpic/103899/1635759411,https://ftmp.helios.pl/Get/file/mvpic/103900/1635759421,https://ftmp.helios.pl/Get/file/mvpic/103901/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103902/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103903/1635759459,https://ftmp.helios.pl/Get/file/mvpic/103904/1635759475,https://ftmp.helios.pl/Get/file/mvpic/103905/1635759491,https://ftmp.helios.pl/Get/file/mvpic/103906/1635759512,https://ftmp.helios.pl/Get/file/mvpic/105443/1635759524,https://ftmp.helios.pl/Get/file/mvpic/105444/1635759532
