Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Ilość
269;Terminy:select:1;15'30 30.11:5;130
269;Terminy:select:1;13'10 01.12:6;130
270;Terminy:select:1;10'20 25.11:0;130
270;Terminy:select:1;19'20 25.11:1;130
270;Terminy:select:1;10'45 26.11:2;130
270;Terminy:select:1;10'45 27.11:3;130
270;Terminy:select:1;10'45 28.11:4;130
270;Terminy:select:1;10'45 29.11:5;130
270;Terminy:select:1;10'45 30.11:6;130
270;Terminy:select:1;10'00 01.12:7;130
270;Terminy:select:1;12'00 02.12:8;130
271;Terminy:select:1;13'00 25.11:0;130
272;Terminy:select:1;12'15 25.11:0;130
272;Terminy:select:1;15'20 25.11:1;130
272;Terminy:select:1;18'15 25.11:2;130
272;Terminy:select:1;20'50 25.11:3;130
272;Terminy:select:1;21'20 26.11:4;130
272;Terminy:select:1;21'20 27.11:5;130
272;Terminy:select:1;21'20 28.11:6;130
272;Terminy:select:1;21'20 30.11:7;130
272;Terminy:select:1;21'50 01.12:8;130
273;Terminy:select:1;11'10 25.11:0;130
273;Terminy:select:1;13'15 25.11:1;130
273;Terminy:select:1;16'00 25.11:2;130
274;Terminy:select:1;10'00 25.11:0;130
274;Terminy:select:1;14'45 25.11:1;130
274;Terminy:select:1;17'00 25.11:2;130
275;Terminy:select:1;11'10 26.11:0;130
275;Terminy:select:1;14'20 26.11:1;130
275;Terminy:select:1;17'30 26.11:2;130
275;Terminy:select:1;20'40 26.11:3;130
275;Terminy:select:1;11'45 27.11:4;130
275;Terminy:select:1;17'30 27.11:5;130
275;Terminy:select:1;20'40 27.11:6;130
275;Terminy:select:1;12'15 28.11:7;130
275;Terminy:select:1;17'30 28.11:8;130
275;Terminy:select:1;20'40 28.11:9;130
275;Terminy:select:1;11'10 29.11:10;130
275;Terminy:select:1;14'20 29.11:11;130
275;Terminy:select:1;17'30 29.11:12;130
275;Terminy:select:1;20'40 29.11:13;130
275;Terminy:select:1;11'10 30.11:14;130
275;Terminy:select:1;14'20 30.11:15;130
275;Terminy:select:1;17'30 30.11:16;130
275;Terminy:select:1;20'40 30.11:17;130
275;Terminy:select:1;15'15 01.12:18;130
275;Terminy:select:1;18'30 01.12:19;130
275;Terminy:select:1;11'00 02.12:20;130
275;Terminy:select:1;14'40 02.12:21;130
275;Terminy:select:1;17'40 02.12:22;130
275;Terminy:select:1;20'40 02.12:23;130
276;Terminy:select:1;13'00 26.11:0;130
276;Terminy:select:1;17'00 26.11:1;130
276;Terminy:select:1;12'50 27.11:2;130
276;Terminy:select:1;15'00 27.11:3;130
276;Terminy:select:1;17'00 27.11:4;130
276;Terminy:select:1;12'30 28.11:5;130
276;Terminy:select:1;15'00 28.11:6;130
276;Terminy:select:1;17'00 28.11:7;130
276;Terminy:select:1;13'00 29.11:8;130
276;Terminy:select:1;17'00 29.11:9;130
276;Terminy:select:1;10'20 30.11:10;130
276;Terminy:select:1;13'00 30.11:11;130
276;Terminy:select:1;17'00 30.11:12;130
276;Terminy:select:1;11'15 01.12:13;130
276;Terminy:select:1;12'45 01.12:14;130
276;Terminy:select:1;15'30 01.12:15;130
276;Terminy:select:1;12'30 02.12:16;130
276;Terminy:select:1;15'15 02.12:17;130
276;Terminy:select:1;17'10 02.12:18;130
277;Terminy:select:1;13'30 26.11:0;130
277;Terminy:select:1;18'00 26.11:1;130
277;Terminy:select:1;19'30 26.11:2;130
277;Terminy:select:1;13'30 27.11:3;130
277;Terminy:select:1;18'00 27.11:4;130
277;Terminy:select:1;19'30 27.11:5;130
277;Terminy:select:1;13'30 28.11:6;130
277;Terminy:select:1;18'00 28.11:7;130
277;Terminy:select:1;19'30 28.11:8;130
277;Terminy:select:1;13'30 29.11:9;130
277;Terminy:select:1;19'30 29.11:10;130
277;Terminy:select:1;20'15 29.11:11;130
277;Terminy:select:1;13'30 30.11:12;130
277;Terminy:select:1;18'00 30.11:13;130
277;Terminy:select:1;19'30 30.11:14;130
277;Terminy:select:1;14'15 01.12:15;130
277;Terminy:select:1;20'15 01.12:16;130
277;Terminy:select:1;14'00 02.12:17;130
277;Terminy:select:1;19'40 02.12:18;130
277;Terminy:select:1;20'15 02.12:19;130
277;Terminy:select:1;18'00* 08.12:20;130
277;Terminy:select:1;19'00* 08.12:21;130
278;Terminy:select:1;10'00 26.11:0;130
278;Terminy:select:1;18'00 01.12:1;130
278;Terminy:select:1;18'00 01.12:2;130
278;Terminy:select:1;20'15 01.12:3;130
279;Terminy:select:1;10'30 27.11:0;130
279;Terminy:select:1;10'15 28.11:1;130
280;Terminy:select:1;10'30* 28.11:0;130
281;Terminy:select:1;18'00* 29.11:0;130
282;Terminy:select:1;18'00* 02.12:0;130
283;Terminy:select:1;23'00* 03.12:0;130
284;Terminy:select:1;13'00 25.11:0;130
284;Terminy:select:1;18'00 25.11:1;130
285;Terminy:select:1;12'30 25.11:0;130
285;Terminy:select:1;19'00 25.11:1;130
285;Terminy:select:1;13'50 26.11:2;130
285;Terminy:select:1;13'45 27.11:3;130
285;Terminy:select:1;13'45 28.11:4;130
285;Terminy:select:1;13'45 29.11:5;130
285;Terminy:select:1;13'50 30.11:6;130
285;Terminy:select:1;13'45 01.12:7;130
285;Terminy:select:1;13'45 02.12:8;130
286;Terminy:select:1;15'00 25.11:0;130
286;Terminy:select:1;20'30 25.11:1;130
287;Terminy:select:1;11'00 25.11:0;130
287;Terminy:select:1;17'45 25.11:1;130
287;Terminy:select:1;11'15 26.11:2;130
287;Terminy:select:1;16'45 26.11:3;130
287;Terminy:select:1;11'15 27.11:4;130
287;Terminy:select:1;16'45 27.11:5;130
287;Terminy:select:1;11'15 28.11:6;130
287;Terminy:select:1;16'45 28.11:7;130
287;Terminy:select:1;11'45 29.11:8;130
287;Terminy:select:1;17'00 29.11:9;130
287;Terminy:select:1;11'30 30.11:10;130
287;Terminy:select:1;17'00 30.11:11;130
287;Terminy:select:1;11'30 01.12:12;130
287;Terminy:select:1;17'00 01.12:13;130
287;Terminy:select:1;10'20 02.12:14;130
287;Terminy:select:1;17'00 02.12:15;130
288;Terminy:select:1;10'00 25.11:0;130
288;Terminy:select:1;12'20 25.11:1;130
288;Terminy:select:1;17'00 25.11:2;130
288;Terminy:select:1;13'15 26.11:3;130
288;Terminy:select:1;16'10 26.11:4;130
288;Terminy:select:1;10'45 27.11:5;130
288;Terminy:select:1;13'15 27.11:6;130
288;Terminy:select:1;16'10 27.11:7;130
288;Terminy:select:1;10'45 28.11:8;130
288;Terminy:select:1;13'15 28.11:9;130
288;Terminy:select:1;16'10 28.11:10;130
288;Terminy:select:1;13'15 29.11:11;130
288;Terminy:select:1;16'10 29.11:12;130
288;Terminy:select:1;10'50 30.11:13;130
288;Terminy:select:1;13'15 30.11:14;130
288;Terminy:select:1;16'10 30.11:15;130
288;Terminy:select:1;9'00 30.11:16;130
288;Terminy:select:1;10'45 01.12:17;130
288;Terminy:select:1;13'15 01.12:18;130
288;Terminy:select:1;16'10 01.12:19;130
288;Terminy:select:1;13'15 02.12:20;130
288;Terminy:select:1;16'10 02.12:21;130
289;Terminy:select:1;15'15 25.11:0;130
289;Terminy:select:1;12'10 26.11:1;130
289;Terminy:select:1;10'15 27.11:2;130
289;Terminy:select:1;12'00 27.11:3;130
289;Terminy:select:1;12'00 28.11:4;130
289;Terminy:select:1;12'00 29.11:5;130
289;Terminy:select:1;10'30 30.11:6;130
289;Terminy:select:1;9'00 30.11:7;130
289;Terminy:select:1;10'15 01.12:8;130
289;Terminy:select:1;10'45 02.12:9;130
290;Terminy:select:1;12'00 25.11:0;130
290;Terminy:select:1;16'00 25.11:1;130
290;Terminy:select:1;18'40 25.11:2;130
290;Terminy:select:1;21'15 25.11:3;130
290;Terminy:select:1;14'10 26.11:4;130
290;Terminy:select:1;21'15 26.11:5;130
290;Terminy:select:1;14'10 27.11:6;130
290;Terminy:select:1;21'15 27.11:7;130
290;Terminy:select:1;14'10 28.11:8;130
290;Terminy:select:1;21'15 28.11:9;130
290;Terminy:select:1;14'30 29.11:10;130
290;Terminy:select:1;20'40 29.11:11;130
290;Terminy:select:1;14'20 30.11:12;130
290;Terminy:select:1;21'20 30.11:13;130
290;Terminy:select:1;14'20 01.12:14;130
290;Terminy:select:1;21'20 01.12:15;130
290;Terminy:select:1;14'20 02.12:16;130
290;Terminy:select:1;20'40 02.12:17;130
291;Terminy:select:1;10'15 25.11:0;130
291;Terminy:select:1;14'30 25.11:1;130
291;Terminy:select:1;16'45 25.11:2;130
292;Terminy:select:1;14'45 25.11:0;130
293;Terminy:select:1;19'30 25.11:0;130
294;Terminy:select:1;13'45 25.11:0;130
294;Terminy:select:1;20'10 25.11:1;130
294;Terminy:select:1;21'30 25.11:2;130
294;Terminy:select:1;21'00 26.11:3;130
294;Terminy:select:1;21'00 27.11:4;130
294;Terminy:select:1;21'00 28.11:5;130
294;Terminy:select:1;21'00 29.11:6;130
294;Terminy:select:1;21'00 30.11:7;130
294;Terminy:select:1;21'00 01.12:8;130
294;Terminy:select:1;21'00 02.12:9;130
295;Terminy:select:1;11'30 26.11:0;130
295;Terminy:select:1;15'45 26.11:1;130
295;Terminy:select:1;17'30 26.11:2;130
295;Terminy:select:1;19'00 26.11:3;130
295;Terminy:select:1;20'40 26.11:4;130
295;Terminy:select:1;22'10 26.11:5;130
295;Terminy:select:1;15'45 27.11:6;130
295;Terminy:select:1;17'30 27.11:7;130
295;Terminy:select:1;19'00 27.11:8;130
295;Terminy:select:1;20'40 27.11:9;130
295;Terminy:select:1;22'10 27.11:10;130
295;Terminy:select:1;15'45 28.11:11;130
295;Terminy:select:1;17'30 28.11:12;130
295;Terminy:select:1;19'00 28.11:13;130
295;Terminy:select:1;20'40 28.11:14;130
295;Terminy:select:1;11'15 29.11:15;130
295;Terminy:select:1;15'45 29.11:16;130
295;Terminy:select:1;17'30 29.11:17;130
295;Terminy:select:1;20'00 29.11:18;130
295;Terminy:select:1;10'40 30.11:19;130
295;Terminy:select:1;15'45 30.11:20;130
295;Terminy:select:1;17'30 30.11:21;130
295;Terminy:select:1;19'00 30.11:22;130
295;Terminy:select:1;20'40 30.11:23;130
295;Terminy:select:1;11'15 01.12:24;130
295;Terminy:select:1;15'45 01.12:25;130
295;Terminy:select:1;17'30 01.12:26;130
295;Terminy:select:1;19'00 01.12:27;130
295;Terminy:select:1;20'40 01.12:28;130
295;Terminy:select:1;11'15 02.12:29;130
295;Terminy:select:1;14'50 02.12:30;130
295;Terminy:select:1;17'30 02.12:31;130
295;Terminy:select:1;20'00 02.12:32;130
296;Terminy:select:1;12'30 26.11:0;130
296;Terminy:select:1;15'00 26.11:1;130
296;Terminy:select:1;18'30 26.11:2;130
296;Terminy:select:1;10'00 27.11:3;130
296;Terminy:select:1;12'30 27.11:4;130
296;Terminy:select:1;15'00 27.11:5;130
296;Terminy:select:1;18'30 27.11:6;130
296;Terminy:select:1;10'00 28.11:7;130
296;Terminy:select:1;12'30 28.11:8;130
296;Terminy:select:1;15'00 28.11:9;130
296;Terminy:select:1;18'30 28.11:10;130
296;Terminy:select:1;12'30 29.11:11;130
296;Terminy:select:1;15'00 29.11:12;130
296;Terminy:select:1;18'30 29.11:13;130
296;Terminy:select:1;11'45 30.11:14;130
296;Terminy:select:1;12'30 30.11:15;130
296;Terminy:select:1;15'00 30.11:16;130
296;Terminy:select:1;18'30 30.11:17;130
296;Terminy:select:1;10'00 01.12:18;130
296;Terminy:select:1;12'30 01.12:19;130
296;Terminy:select:1;15'00 01.12:20;130
296;Terminy:select:1;18'30 01.12:21;130
296;Terminy:select:1;10'00 02.12:22;130
296;Terminy:select:1;12'30 02.12:23;130
296;Terminy:select:1;15'00 02.12:24;130
296;Terminy:select:1;18'30 02.12:25;130
297;Terminy:select:1;14'40 26.11:0;130
297;Terminy:select:1;18'00 26.11:1;130
297;Terminy:select:1;19'30 26.11:2;130
297;Terminy:select:1;14'40 27.11:3;130
297;Terminy:select:1;18'00 27.11:4;130
297;Terminy:select:1;19'30 27.11:5;130
297;Terminy:select:1;14'40 28.11:6;130
297;Terminy:select:1;18'00 28.11:7;130
297;Terminy:select:1;19'30 28.11:8;130
297;Terminy:select:1;14'30 29.11:9;130
297;Terminy:select:1;19'00 29.11:10;130
297;Terminy:select:1;19'45 29.11:11;130
297;Terminy:select:1;14'30 30.11:12;130
297;Terminy:select:1;18'00 30.11:13;130
297;Terminy:select:1;20'00 30.11:14;130
297;Terminy:select:1;14'30 01.12:15;130
297;Terminy:select:1;18'00 01.12:16;130
297;Terminy:select:1;20'00 01.12:17;130
297;Terminy:select:1;15'40 02.12:18;130
297;Terminy:select:1;19'00 02.12:19;130
297;Terminy:select:1;19'50 02.12:20;130
297;Terminy:select:1;18'00 08.12:21;130
298;Terminy:select:1;10'00 27.11:0;130
298;Terminy:select:1;12'20 27.11:1;130
298;Terminy:select:1;10'00 28.11:2;130
298;Terminy:select:1;12'20 28.11:3;130
299;Terminy:select:1;10'30 28.11:0;130
300;Terminy:select:1;18'00 29.11:0;130
301;Terminy:select:1;13'00 02.12:0;130
301;Terminy:select:1;18'00 02.12:1;130
302;Terminy:select:1;23'00* 03.12:0;130
303;Terminy:select:1;13'00 25.11:0;130
303;Terminy:select:1;18'00 25.11:1;130
304;Terminy:select:1;12'30 25.11:0;130
304;Terminy:select:1;19'00 25.11:1;130
304;Terminy:select:1;13'45 26.11:2;130
304;Terminy:select:1;13'45 27.11:3;130
304;Terminy:select:1;13'45 28.11:4;130
304;Terminy:select:1;16'30 29.11:5;130
304;Terminy:select:1;13'40 30.11:6;130
304;Terminy:select:1;13'45 01.12:7;130
304;Terminy:select:1;13'45 02.12:8;130
305;Terminy:select:1;17'45 25.11:0;130
305;Terminy:select:1;11'45 26.11:1;130
305;Terminy:select:1;16'45 26.11:2;130
305;Terminy:select:1;11'15 27.11:3;130
305;Terminy:select:1;16'45 27.11:4;130
305;Terminy:select:1;11'15 28.11:5;130
305;Terminy:select:1;16'45 28.11:6;130
305;Terminy:select:1;11'45 29.11:7;130
305;Terminy:select:1;16'45 29.11:8;130
305;Terminy:select:1;9'30 29.11:9;130
305;Terminy:select:1;13'30 30.11:10;130
305;Terminy:select:1;17'00 30.11:11;130
305;Terminy:select:1;11'30 01.12:12;130
305;Terminy:select:1;17'00 01.12:13;130
305;Terminy:select:1;10'20 02.12:14;130
305;Terminy:select:1;17'00 02.12:15;130
306;Terminy:select:1;15'00 25.11:0;130
306;Terminy:select:1;20'30 25.11:1;130
307;Terminy:select:1;10'00 25.11:0;130
307;Terminy:select:1;17'00 25.11:1;130
307;Terminy:select:1;12'00 25.11:2;130
307;Terminy:select:1;10'45 26.11:3;130
307;Terminy:select:1;13'15 26.11:4;130
307;Terminy:select:1;16'10 26.11:5;130
307;Terminy:select:1;10'45 27.11:6;130
307;Terminy:select:1;13'15 27.11:7;130
307;Terminy:select:1;16'10 27.11:8;130
307;Terminy:select:1;10'45 28.11:9;130
307;Terminy:select:1;13'15 28.11:10;130
307;Terminy:select:1;16'10 28.11:11;130
307;Terminy:select:1;10'30 29.11:12;130
307;Terminy:select:1;12'45 29.11:13;130
307;Terminy:select:1;14'30 29.11:14;130
307;Terminy:select:1;16'15 30.11:15;130
307;Terminy:select:1;10'00 30.11:16;130
307;Terminy:select:1;11'00 01.12:17;130
307;Terminy:select:1;13'15 01.12:18;130
307;Terminy:select:1;16'10 01.12:19;130
307;Terminy:select:1;10'30 02.12:20;130
307;Terminy:select:1;13'15 02.12:21;130
307;Terminy:select:1;16'10 02.12:22;130
308;Terminy:select:1;11'15 25.11:0;130
308;Terminy:select:1;15'15 25.11:1;130
308;Terminy:select:1;10'15 26.11:2;130
308;Terminy:select:1;12'00 26.11:3;130
308;Terminy:select:1;10'15 27.11:4;130
308;Terminy:select:1;12'00 27.11:5;130
308;Terminy:select:1;12'00 28.11:6;130
308;Terminy:select:1;10'00 29.11:7;130
308;Terminy:select:1;12'00 29.11:8;130
308;Terminy:select:1;10'15 30.11:9;130
308;Terminy:select:1;10'15 01.12:10;130
308;Terminy:select:1;12'00 01.12:11;130
308;Terminy:select:1;9'45 01.12:12;130
308;Terminy:select:1;10'10 02.12:13;130
308;Terminy:select:1;12'00 02.12:14;130
309;Terminy:select:1;16'00 25.11:0;130
309;Terminy:select:1;18'40 25.11:1;130
309;Terminy:select:1;21'15 25.11:2;130
309;Terminy:select:1;14'10 26.11:3;130
309;Terminy:select:1;21'15 26.11:4;130
309;Terminy:select:1;14'10 27.11:5;130
309;Terminy:select:1;21'15 27.11:6;130
309;Terminy:select:1;14'10 28.11:7;130
309;Terminy:select:1;21'15 28.11:8;130
309;Terminy:select:1;13'50 29.11:9;130
309;Terminy:select:1;20'40 29.11:10;130
309;Terminy:select:1;14'30 30.11:11;130
309;Terminy:select:1;21'20 30.11:12;130
309;Terminy:select:1;14'20 01.12:13;130
309;Terminy:select:1;21'20 01.12:14;130
309;Terminy:select:1;14'20 02.12:15;130
309;Terminy:select:1;20'40 02.12:16;130
310;Terminy:select:1;10'15 25.11:0;130
310;Terminy:select:1;14'30 25.11:1;130
310;Terminy:select:1;16'45 25.11:2;130
311;Terminy:select:1;13'45 25.11:0;130
311;Terminy:select:1;20'10 25.11:1;130
311;Terminy:select:1;21'30 25.11:2;130
311;Terminy:select:1;21'00 26.11:3;130
311;Terminy:select:1;10'00 26.11:4;130
311;Terminy:select:1;21'00 27.11:5;130
311;Terminy:select:1;21'00 28.11:6;130
311;Terminy:select:1;21'00 29.11:7;130
311;Terminy:select:1;21'00 30.11:8;130
311;Terminy:select:1;21'00 01.12:9;130
311;Terminy:select:1;21'00 02.12:10;130
312;Terminy:select:1;19'30 25.11:0;130
313;Terminy:select:1;14'45 25.11:0;130
314;Terminy:select:1;11'00 25.11:0;130
315;Terminy:select:1;9'00 25.11:0;130
315;Terminy:select:1;8'30 30.11:1;130
315;Terminy:select:1;9'30 30.11:2;130
316;Terminy:select:1;10'15 25.11:0;130
317;Terminy:select:1;12'00 25.11:0;130
318;Terminy:select:1;11'00 26.11:0;130
318;Terminy:select:1;15'45 26.11:1;130
318;Terminy:select:1;17'30 26.11:2;130
318;Terminy:select:1;19'00 26.11:3;130
318;Terminy:select:1;20'40 26.11:4;130
318;Terminy:select:1;22'10 26.11:5;130
318;Terminy:select:1;15'45 27.11:6;130
318;Terminy:select:1;17'30 27.11:7;130
318;Terminy:select:1;19'00 27.11:8;130
318;Terminy:select:1;20'40 27.11:9;130
318;Terminy:select:1;22'10 27.11:10;130
318;Terminy:select:1;15'45 28.11:11;130
318;Terminy:select:1;17'30 28.11:12;130
318;Terminy:select:1;19'00 28.11:13;130
318;Terminy:select:1;20'40 28.11:14;130
318;Terminy:select:1;11'30 29.11:15;130
318;Terminy:select:1;15'00 29.11:16;130
318;Terminy:select:1;17'30 29.11:17;130
318;Terminy:select:1;20'00 29.11:18;130
318;Terminy:select:1;11'45 30.11:19;130
318;Terminy:select:1;16'00 30.11:20;130
318;Terminy:select:1;17'30 30.11:21;130
318;Terminy:select:1;19'00 30.11:22;130
318;Terminy:select:1;20'40 30.11:23;130
318;Terminy:select:1;11'15 01.12:24;130
318;Terminy:select:1;15'45 01.12:25;130
318;Terminy:select:1;17'30 01.12:26;130
318;Terminy:select:1;19'00 01.12:27;130
318;Terminy:select:1;20'40 01.12:28;130
318;Terminy:select:1;11'15 02.12:29;130
318;Terminy:select:1;14'50 02.12:30;130
318;Terminy:select:1;17'30 02.12:31;130
318;Terminy:select:1;20'00 02.12:32;130
319;Terminy:select:1;10'00 26.11:0;130
319;Terminy:select:1;12'30 26.11:1;130
319;Terminy:select:1;15'00 26.11:2;130
319;Terminy:select:1;18'30 26.11:3;130
319;Terminy:select:1;10'00 27.11:4;130
319;Terminy:select:1;12'30 27.11:5;130
319;Terminy:select:1;15'00 27.11:6;130
319;Terminy:select:1;18'30 27.11:7;130
319;Terminy:select:1;10'00 28.11:8;130
319;Terminy:select:1;12'30 28.11:9;130
319;Terminy:select:1;15'00 28.11:10;130
319;Terminy:select:1;18'30 28.11:11;130
319;Terminy:select:1;10'00 29.11:12;130
319;Terminy:select:1;12'30 29.11:13;130
319;Terminy:select:1;15'00 29.11:14;130
319;Terminy:select:1;18'30 29.11:15;130
319;Terminy:select:1;10'45 30.11:16;130
319;Terminy:select:1;12'30 30.11:17;130
319;Terminy:select:1;15'00 30.11:18;130
319;Terminy:select:1;18'30 30.11:19;130
319;Terminy:select:1;10'00 01.12:20;130
319;Terminy:select:1;12'30 01.12:21;130
319;Terminy:select:1;15'00 01.12:22;130
319;Terminy:select:1;18'30 01.12:23;130
319;Terminy:select:1;9'00 01.12:24;130
319;Terminy:select:1;10'00 02.12:25;130
319;Terminy:select:1;12'30 02.12:26;130
319;Terminy:select:1;15'00 02.12:27;130
319;Terminy:select:1;18'30 02.12:28;130
319;Terminy:select:1;9'00 02.12:29;130
320;Terminy:select:1;14'40 26.11:0;130
320;Terminy:select:1;18'00 26.11:1;130
320;Terminy:select:1;19'30 26.11:2;130
320;Terminy:select:1;14'40 27.11:3;130
320;Terminy:select:1;18'00 27.11:4;130
320;Terminy:select:1;19'30 27.11:5;130
320;Terminy:select:1;14'40 28.11:6;130
320;Terminy:select:1;18'00 28.11:7;130
320;Terminy:select:1;19'30 28.11:8;130
320;Terminy:select:1;14'45 29.11:9;130
320;Terminy:select:1;19'30 29.11:10;130
320;Terminy:select:1;20'10 29.11:11;130
320;Terminy:select:1;14'45 30.11:12;130
320;Terminy:select:1;18'00 30.11:13;130
320;Terminy:select:1;20'00 30.11:14;130
320;Terminy:select:1;14'30 01.12:15;130
320;Terminy:select:1;18'00 01.12:16;130
320;Terminy:select:1;20'00 01.12:17;130
320;Terminy:select:1;15'40 02.12:18;130
320;Terminy:select:1;19'00 02.12:19;130
320;Terminy:select:1;19'50 02.12:20;130
320;Terminy:select:1;18'00 08.12:21;130
321;Terminy:select:1;10'00 27.11:0;130
321;Terminy:select:1;12'20 27.11:1;130
321;Terminy:select:1;10'00 28.11:2;130
321;Terminy:select:1;12'20 28.11:3;130
322;Terminy:select:1;10'30 28.11:0;130
323;Terminy:select:1;18'00 29.11:0;130
324;Terminy:select:1;12'00 30.11:0;130
325;Terminy:select:1;12'30 30.11:0;130
326;Terminy:select:1;9'00 30.11:0;130
327;Terminy:select:1;13'00 02.12:0;130
327;Terminy:select:1;18'00 02.12:1;130
328;Terminy:select:1;23'00* 03.12:0;130
329;Terminy:select:1;12'30 25.11:0;130
329;Terminy:select:1;19'00 25.11:1;130
329;Terminy:select:1;13'45 26.11:2;130
329;Terminy:select:1;13'45 27.11:3;130
329;Terminy:select:1;13'45 28.11:4;130
329;Terminy:select:1;13'45 29.11:5;130
329;Terminy:select:1;13'45 30.11:6;130
329;Terminy:select:1;13'45 01.12:7;130
329;Terminy:select:1;13'45 02.12:8;130
330;Terminy:select:1;11'00 25.11:0;130
330;Terminy:select:1;17'45 25.11:1;130
330;Terminy:select:1;10'30 26.11:2;130
330;Terminy:select:1;16'45 26.11:3;130
330;Terminy:select:1;11'15 27.11:4;130
330;Terminy:select:1;16'45 27.11:5;130
330;Terminy:select:1;11'15 28.11:6;130
330;Terminy:select:1;16'45 28.11:7;130
330;Terminy:select:1;11'30 29.11:8;130
330;Terminy:select:1;17'00 29.11:9;130
330;Terminy:select:1;11'40 30.11:10;130
330;Terminy:select:1;17'00 30.11:11;130
330;Terminy:select:1;11'40 01.12:12;130
330;Terminy:select:1;17'00 01.12:13;130
330;Terminy:select:1;10'20 02.12:14;130
330;Terminy:select:1;17'00 02.12:15;130
331;Terminy:select:1;10'00 25.11:0;130
331;Terminy:select:1;12'20 25.11:1;130
331;Terminy:select:1;17'00 25.11:2;130
331;Terminy:select:1;13'15 26.11:3;130
331;Terminy:select:1;16'10 26.11:4;130
331;Terminy:select:1;10'45 27.11:5;130
331;Terminy:select:1;13'15 27.11:6;130
331;Terminy:select:1;16'10 27.11:7;130
331;Terminy:select:1;10'45 28.11:8;130
331;Terminy:select:1;13'15 28.11:9;130
331;Terminy:select:1;16'10 28.11:10;130
331;Terminy:select:1;10'45 29.11:11;130
331;Terminy:select:1;13'15 29.11:12;130
331;Terminy:select:1;16'10 29.11:13;130
331;Terminy:select:1;10'45 30.11:14;130
331;Terminy:select:1;13'15 30.11:15;130
331;Terminy:select:1;16'10 30.11:16;130
331;Terminy:select:1;10'45 01.12:17;130
331;Terminy:select:1;13'15 01.12:18;130
331;Terminy:select:1;16'10 01.12:19;130
331;Terminy:select:1;10'30 02.12:20;130
331;Terminy:select:1;13'15 02.12:21;130
331;Terminy:select:1;16'10 02.12:22;130
332;Terminy:select:1;11'15 25.11:0;130
332;Terminy:select:1;15'15 25.11:1;130
332;Terminy:select:1;10'15 26.11:2;130
332;Terminy:select:1;12'00 26.11:3;130
332;Terminy:select:1;10'15 27.11:4;130
332;Terminy:select:1;12'00 27.11:5;130
332;Terminy:select:1;12'00 28.11:6;130
332;Terminy:select:1;10'15 29.11:7;130
332;Terminy:select:1;12'00 29.11:8;130
332;Terminy:select:1;10'15 30.11:9;130
332;Terminy:select:1;12'00 30.11:10;130
332;Terminy:select:1;10'15 01.12:11;130
332;Terminy:select:1;12'00 01.12:12;130
332;Terminy:select:1;12'00 02.12:13;130
333;Terminy:select:1;11'45 25.11:0;130
333;Terminy:select:1;16'00 25.11:1;130
333;Terminy:select:1;18'40 25.11:2;130
333;Terminy:select:1;21'15 25.11:3;130
333;Terminy:select:1;14'10 26.11:4;130
333;Terminy:select:1;21'15 26.11:5;130
333;Terminy:select:1;14'10 27.11:6;130
333;Terminy:select:1;21'15 27.11:7;130
333;Terminy:select:1;14'10 28.11:8;130
333;Terminy:select:1;21'15 28.11:9;130
333;Terminy:select:1;14'20 29.11:10;130
333;Terminy:select:1;20'40 29.11:11;130
333;Terminy:select:1;14'20 30.11:12;130
333;Terminy:select:1;21'20 30.11:13;130
333;Terminy:select:1;14'20 01.12:14;130
333;Terminy:select:1;21'20 01.12:15;130
333;Terminy:select:1;14'20 02.12:16;130
333;Terminy:select:1;20'40 02.12:17;130
334;Terminy:select:1;13'45 25.11:0;130
334;Terminy:select:1;20'10 25.11:1;130
334;Terminy:select:1;21'30 25.11:2;130
334;Terminy:select:1;21'00 26.11:3;130
334;Terminy:select:1;21'00 27.11:4;130
334;Terminy:select:1;21'00 28.11:5;130
334;Terminy:select:1;21'00 29.11:6;130
334;Terminy:select:1;21'00 30.11:7;130
334;Terminy:select:1;10'00 30.11:8;130
334;Terminy:select:1;21'00 01.12:9;130
334;Terminy:select:1;21'00 02.12:10;130
335;Terminy:select:1;13'00 25.11:0;130
335;Terminy:select:1;18'00 25.11:1;130
336;Terminy:select:1;15'00 25.11:0;130
336;Terminy:select:1;20'30 25.11:1;130
337;Terminy:select:1;19'30 25.11:0;130
338;Terminy:select:1;10'15 25.11:0;130
338;Terminy:select:1;14'30 25.11:1;130
338;Terminy:select:1;16'45 25.11:2;130
339;Terminy:select:1;14'45 25.11:0;130
340;Terminy:select:1;11'30 26.11:0;130
340;Terminy:select:1;15'45 26.11:1;130
340;Terminy:select:1;17'30 26.11:2;130
340;Terminy:select:1;19'00 26.11:3;130
340;Terminy:select:1;20'40 26.11:4;130
340;Terminy:select:1;22'10 26.11:5;130
340;Terminy:select:1;15'45 27.11:6;130
340;Terminy:select:1;17'30 27.11:7;130
340;Terminy:select:1;19'00 27.11:8;130
340;Terminy:select:1;20'40 27.11:9;130
340;Terminy:select:1;22'10 27.11:10;130
340;Terminy:select:1;15'45 28.11:11;130
340;Terminy:select:1;17'30 28.11:12;130
340;Terminy:select:1;19'00 28.11:13;130
340;Terminy:select:1;20'40 28.11:14;130
340;Terminy:select:1;11'15 29.11:15;130
340;Terminy:select:1;15'45 29.11:16;130
