Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Ilość
165;Terminy:select:1;16'20 22.11:2;130
165;Terminy:select:1;19'00 22.11:3;130
165;Terminy:select:1;19'50 22.11:4;130
165;Terminy:select:1;21'30 22.11:5;130
165;Terminy:select:1;22'00 23.11:6;130
165;Terminy:select:1;13'50 23.11:7;130
165;Terminy:select:1;16'20 23.11:8;130
165;Terminy:select:1;19'00 23.11:9;130
165;Terminy:select:1;19'50 23.11:10;130
165;Terminy:select:1;21'30 23.11:11;130
165;Terminy:select:1;22'00 24.11:12;130
165;Terminy:select:1;13'50 24.11:13;130
165;Terminy:select:1;16'20 24.11:14;130
165;Terminy:select:1;19'00 24.11:15;130
165;Terminy:select:1;19'50 24.11:16;130
165;Terminy:select:1;21'30 24.11:17;130
165;Terminy:select:1;22'00 25.11:18;130
165;Terminy:select:1;13'50 25.11:19;130
165;Terminy:select:1;16'20 25.11:20;130
165;Terminy:select:1;19'00 25.11:21;130
165;Terminy:select:1;19'50 25.11:22;130
165;Terminy:select:1;21'30 25.11:23;130
166;Terminy:select:1;10'00 22.11:0;130
166;Terminy:select:1;11'40 22.11:1;130
166;Terminy:select:1;15'10 22.11:2;130
166;Terminy:select:1;10'00 23.11:3;130
166;Terminy:select:1;11'30 23.11:4;130
166;Terminy:select:1;15'10 23.11:5;130
166;Terminy:select:1;10'20 24.11:6;130
166;Terminy:select:1;11'45 24.11:7;130
166;Terminy:select:1;15'10 24.11:8;130
166;Terminy:select:1;10'30 25.11:9;130
166;Terminy:select:1;11'45 25.11:10;130
166;Terminy:select:1;15'10 25.11:11;130
167;Terminy:select:1;18'40 22.11:0;130
167;Terminy:select:1;13'40 22.11:1;130
167;Terminy:select:1;20'20 22.11:2;130
167;Terminy:select:1;18'40 23.11:3;130
167;Terminy:select:1;13'40 23.11:4;130
167;Terminy:select:1;20'20 23.11:5;130
167;Terminy:select:1;18'40 24.11:6;130
167;Terminy:select:1;13'40 24.11:7;130
167;Terminy:select:1;20'20 24.11:8;130
167;Terminy:select:1;18'40 25.11:9;130
167;Terminy:select:1;13'40 25.11:10;130
167;Terminy:select:1;20'20 25.11:11;130
168;Terminy:select:1;15'20 22.11:0;130
168;Terminy:select:1;10'20 22.11:1;130
168;Terminy:select:1;17'00 22.11:2;130
168;Terminy:select:1;15'20 23.11:3;130
168;Terminy:select:1;10'20 23.11:4;130
168;Terminy:select:1;17'00 23.11:5;130
168;Terminy:select:1;15'20 24.11:6;130
168;Terminy:select:1;10'30 24.11:7;130
168;Terminy:select:1;17'00 24.11:8;130
168;Terminy:select:1;10'00 24.11:9;130
168;Terminy:select:1;15'20 25.11:10;130
168;Terminy:select:1;10'20 25.11:11;130
168;Terminy:select:1;17'00 25.11:12;130
169;Terminy:select:1;10'10 22.11:0;130
169;Terminy:select:1;12'30 22.11:1;130
169;Terminy:select:1;15'40 22.11:2;130
169;Terminy:select:1;20'30 22.11:3;130
169;Terminy:select:1;10'10 23.11:4;130
169;Terminy:select:1;12'30 23.11:5;130
169;Terminy:select:1;15'40 23.11:6;130
169;Terminy:select:1;18'00 23.11:7;130
169;Terminy:select:1;20'10 23.11:8;130
169;Terminy:select:1;10'10 24.11:9;130
169;Terminy:select:1;12'20 24.11:10;130
169;Terminy:select:1;15'40 24.11:11;130
169;Terminy:select:1;18'00 24.11:12;130
169;Terminy:select:1;20'30 24.11:13;130
169;Terminy:select:1;10'10 25.11:14;130
169;Terminy:select:1;12'30 25.11:15;130
169;Terminy:select:1;15'40 25.11:16;130
169;Terminy:select:1;17'45 25.11:17;130
169;Terminy:select:1;20'30 25.11:18;130
170;Terminy:select:1;14'00 22.11:0;130
170;Terminy:select:1;20'00 22.11:1;130
170;Terminy:select:1;11'00 22.11:2;130
170;Terminy:select:1;14'00 23.11:3;130
170;Terminy:select:1;20'00 23.11:4;130
170;Terminy:select:1;11'00 23.11:5;130
170;Terminy:select:1;14'00 24.11:6;130
170;Terminy:select:1;20'00 24.11:7;130
170;Terminy:select:1;11'00 24.11:8;130
170;Terminy:select:1;14'00 25.11:9;130
170;Terminy:select:1;20'00 25.11:10;130
170;Terminy:select:1;11'00 25.11:11;130
171;Terminy:select:1;12'50 22.11:0;130
171;Terminy:select:1;12'50 23.11:1;130
171;Terminy:select:1;12'50 24.11:2;130
171;Terminy:select:1;12'50 25.11:3;130
172;Terminy:select:1;18'00 22.11:0;130
173;Terminy:select:1;12'30 24.11:0;130
174;Terminy:select:1;13'00* 25.11:0;130
174;Terminy:select:1;18'00* 25.11:1;130
175;Terminy:select:1;20'00 26.11:0;130
175;Terminy:select:1;18'00 26.11:1;130
175;Terminy:select:1;21'10 26.11:2;130
175;Terminy:select:1;20'00 27.11:3;130
175;Terminy:select:1;18'00 27.11:4;130
175;Terminy:select:1;21'10 27.11:5;130
175;Terminy:select:1;20'00 28.11:6;130
175;Terminy:select:1;18'00 28.11:7;130
175;Terminy:select:1;21'10 28.11:8;130
175;Terminy:select:1;19'30 29.11:9;130
175;Terminy:select:1;17'30 29.11:10;130
175;Terminy:select:1;20'40 29.11:11;130
175;Terminy:select:1;20'00 30.11:12;130
175;Terminy:select:1;18'00 30.11:13;130
175;Terminy:select:1;21'10 30.11:14;130
175;Terminy:select:1;19'30 01.12:15;130
175;Terminy:select:1;17'30 01.12:16;130
175;Terminy:select:1;20'40 01.12:17;130
175;Terminy:select:1;19'30 02.12:18;130
175;Terminy:select:1;17'30 02.12:19;130
175;Terminy:select:1;20'40 02.12:20;130
176;Terminy:select:1;10'30 28.11:0;130
177;Terminy:select:1;23'00* 03.12:0;130
178;Terminy:select:1;18'00 22.11:0;130
179;Terminy:select:1;11'30 22.11:0;130
179;Terminy:select:1;15'00 22.11:1;130
179;Terminy:select:1;19'00 22.11:2;130
179;Terminy:select:1;21'30 22.11:3;130
179;Terminy:select:1;11'30 23.11:4;130
179;Terminy:select:1;15'00 23.11:5;130
179;Terminy:select:1;19'00 23.11:6;130
179;Terminy:select:1;21'30 23.11:7;130
179;Terminy:select:1;11'50 24.11:8;130
179;Terminy:select:1;15'00 24.11:9;130
179;Terminy:select:1;19'00 24.11:10;130
179;Terminy:select:1;21'30 24.11:11;130
179;Terminy:select:1;10'00 25.11:12;130
179;Terminy:select:1;15'10 25.11:13;130
179;Terminy:select:1;19'00 25.11:14;130
179;Terminy:select:1;21'30 25.11:15;130
180;Terminy:select:1;11'40 22.11:0;130
180;Terminy:select:1;17'15 22.11:1;130
180;Terminy:select:1;12'00 23.11:2;130
180;Terminy:select:1;17'20 23.11:3;130
180;Terminy:select:1;12'00 24.11:4;130
180;Terminy:select:1;17'15 24.11:5;130
180;Terminy:select:1;9'40 24.11:6;130
180;Terminy:select:1;12'00 25.11:7;130
180;Terminy:select:1;17'15 25.11:8;130
181;Terminy:select:1;14'30 22.11:0;130
181;Terminy:select:1;20'00 22.11:1;130
181;Terminy:select:1;14'40 23.11:2;130
181;Terminy:select:1;18'15 23.11:3;130
181;Terminy:select:1;21'00 23.11:4;130
181;Terminy:select:1;14'30 24.11:5;130
181;Terminy:select:1;18'15 24.11:6;130
181;Terminy:select:1;21'00 24.11:7;130
181;Terminy:select:1;14'30 25.11:8;130
181;Terminy:select:1;20'00 25.11:9;130
182;Terminy:select:1;10'30 22.11:0;130
182;Terminy:select:1;13'00 22.11:1;130
182;Terminy:select:1;14'15 22.11:2;130
182;Terminy:select:1;17'30 22.11:3;130
182;Terminy:select:1;10'30 23.11:4;130
182;Terminy:select:1;13'00 23.11:5;130
182;Terminy:select:1;14'15 23.11:6;130
182;Terminy:select:1;17'30 23.11:7;130
182;Terminy:select:1;10'30 24.11:8;130
182;Terminy:select:1;13'00 24.11:9;130
182;Terminy:select:1;14'15 24.11:10;130
182;Terminy:select:1;17'30 24.11:11;130
182;Terminy:select:1;10'00 25.11:12;130
182;Terminy:select:1;13'10 25.11:13;130
182;Terminy:select:1;14'40 25.11:14;130
182;Terminy:select:1;17'30 25.11:15;130
183;Terminy:select:1;10'45 22.11:0;130
183;Terminy:select:1;13'30 22.11:1;130
183;Terminy:select:1;15'30 22.11:2;130
183;Terminy:select:1;18'10 22.11:3;130
183;Terminy:select:1;20'50 22.11:4;130
183;Terminy:select:1;10'45 23.11:5;130
183;Terminy:select:1;13'30 23.11:6;130
183;Terminy:select:1;15'20 23.11:7;130
183;Terminy:select:1;18'00 23.11:8;130
183;Terminy:select:1;20'40 23.11:9;130
183;Terminy:select:1;10'45 24.11:10;130
183;Terminy:select:1;13'30 24.11:11;130
183;Terminy:select:1;15'20 24.11:12;130
183;Terminy:select:1;18'00 24.11:13;130
183;Terminy:select:1;20'40 24.11:14;130
183;Terminy:select:1;11'40 25.11:15;130
183;Terminy:select:1;14'00 25.11:16;130
183;Terminy:select:1;15'30 25.11:17;130
183;Terminy:select:1;18'10 25.11:18;130
183;Terminy:select:1;20'50 25.11:19;130
184;Terminy:select:1;10'15 22.11:0;130
184;Terminy:select:1;12'40 22.11:1;130
184;Terminy:select:1;16'45 22.11:2;130
184;Terminy:select:1;10'10 23.11:3;130
184;Terminy:select:1;12'40 23.11:4;130
184;Terminy:select:1;16'45 23.11:5;130
184;Terminy:select:1;10'00 24.11:6;130
184;Terminy:select:1;12'40 24.11:7;130
184;Terminy:select:1;16'45 24.11:8;130
184;Terminy:select:1;12'20 25.11:9;130
184;Terminy:select:1;16'50 25.11:10;130
185;Terminy:select:1;17'00 22.11:0;130
185;Terminy:select:1;20'20 22.11:1;130
185;Terminy:select:1;17'00 23.11:2;130
185;Terminy:select:1;20'20 23.11:3;130
185;Terminy:select:1;17'00 24.11:4;130
185;Terminy:select:1;20'20 24.11:5;130
185;Terminy:select:1;17'00 25.11:6;130
185;Terminy:select:1;20'20 25.11:7;130
186;Terminy:select:1;10'20 22.11:0;130
186;Terminy:select:1;10'20 23.11:1;130
186;Terminy:select:1;10'20 24.11:2;130
186;Terminy:select:1;10'20 25.11:3;130
187;Terminy:select:1;12'30 22.11:0;130
187;Terminy:select:1;16'20 22.11:1;130
187;Terminy:select:1;18'45 22.11:2;130
187;Terminy:select:1;21'15 22.11:3;130
187;Terminy:select:1;12'30 23.11:4;130
187;Terminy:select:1;16'20 23.11:5;130
187;Terminy:select:1;18'45 23.11:6;130
187;Terminy:select:1;21'15 23.11:7;130
187;Terminy:select:1;12'30 24.11:8;130
187;Terminy:select:1;16'20 24.11:9;130
187;Terminy:select:1;18'45 24.11:10;130
187;Terminy:select:1;21'15 24.11:11;130
187;Terminy:select:1;12'40 25.11:12;130
187;Terminy:select:1;16'20 25.11:13;130
187;Terminy:select:1;18'45 25.11:14;130
187;Terminy:select:1;21'15 25.11:15;130
188;Terminy:select:1;14'45 22.11:0;130
188;Terminy:select:1;19'50 22.11:1;130
188;Terminy:select:1;13'40 22.11:2;130
188;Terminy:select:1;14'50 23.11:3;130
188;Terminy:select:1;19'50 23.11:4;130
188;Terminy:select:1;13'40 23.11:5;130
188;Terminy:select:1;10'00 23.11:6;130
188;Terminy:select:1;14'45 24.11:7;130
188;Terminy:select:1;19'50 24.11:8;130
188;Terminy:select:1;13'40 24.11:9;130
188;Terminy:select:1;10'00 24.11:10;130
188;Terminy:select:1;14'50 25.11:11;130
188;Terminy:select:1;19'50 25.11:12;130
188;Terminy:select:1;13'40 25.11:13;130
189;Terminy:select:1;10'00 22.11:0;130
189;Terminy:select:1;11'00 25.11:1;130
190;Terminy:select:1;20'10 22.11:0;130
190;Terminy:select:1;20'10 23.11:1;130
190;Terminy:select:1;20'00 24.11:2;130
190;Terminy:select:1;20'10 25.11:3;130
191;Terminy:select:1;9'00 23.11:0;130
192;Terminy:select:1;10'15 23.11:0;130
193;Terminy:select:1;10'00 24.11:0;130
194;Terminy:select:1;13'00 25.11:0;130
194;Terminy:select:1;18'00 25.11:1;130
195;Terminy:select:1;9'30 25.11:0;130
195;Terminy:select:1;10'00 25.11:1;130
196;Terminy:select:1;10'00 25.11:0;130
197;Terminy:select:1;18'00 26.11:0;130
197;Terminy:select:1;21'10 26.11:1;130
197;Terminy:select:1;18'00 27.11:2;130
197;Terminy:select:1;21'10 27.11:3;130
197;Terminy:select:1;18'00 28.11:4;130
197;Terminy:select:1;21'10 28.11:5;130
197;Terminy:select:1;17'00 29.11:6;130
197;Terminy:select:1;20'10 29.11:7;130
197;Terminy:select:1;18'00 30.11:8;130
197;Terminy:select:1;21'10 30.11:9;130
197;Terminy:select:1;17'00 01.12:10;130
197;Terminy:select:1;20'10 01.12:11;130
197;Terminy:select:1;17'00 02.12:12;130
197;Terminy:select:1;20'10 02.12:13;130
198;Terminy:select:1;10'30 28.11:0;130
199;Terminy:select:1;23'00 03.12:0;130
200;Terminy:select:1;18'00 22.11:0;130
201;Terminy:select:1;14'00 22.11:0;130
201;Terminy:select:1;19'30 22.11:1;130
201;Terminy:select:1;21'15 22.11:2;130
201;Terminy:select:1;12'20 23.11:3;130
201;Terminy:select:1;18'45 23.11:4;130
201;Terminy:select:1;21'15 23.11:5;130
201;Terminy:select:1;13'10 24.11:6;130
201;Terminy:select:1;19'30 24.11:7;130
201;Terminy:select:1;21'15 24.11:8;130
201;Terminy:select:1;13'20 25.11:9;130
201;Terminy:select:1;19'30 25.11:10;130
201;Terminy:select:1;21'15 25.11:11;130
202;Terminy:select:1;12'40 22.11:0;130
202;Terminy:select:1;20'15 22.11:1;130
202;Terminy:select:1;12'45 23.11:2;130
202;Terminy:select:1;20'15 23.11:3;130
202;Terminy:select:1;12'45 24.11:4;130
202;Terminy:select:1;20'00 24.11:5;130
202;Terminy:select:1;20'15 25.11:6;130
203;Terminy:select:1;10'00 22.11:0;130
203;Terminy:select:1;15'30 22.11:1;130
203;Terminy:select:1;18'30 22.11:2;130
203;Terminy:select:1;10'00 23.11:3;130
203;Terminy:select:1;15'30 23.11:4;130
203;Terminy:select:1;17'30 23.11:5;130
203;Terminy:select:1;10'00 24.11:6;130
203;Terminy:select:1;15'30 24.11:7;130
203;Terminy:select:1;18'30 24.11:8;130
203;Terminy:select:1;15'30 25.11:9;130
203;Terminy:select:1;18'30 25.11:10;130
204;Terminy:select:1;11'40 22.11:0;130
204;Terminy:select:1;14'50 22.11:1;130
204;Terminy:select:1;17'10 22.11:2;130
204;Terminy:select:1;10'30 23.11:3;130
204;Terminy:select:1;14'45 23.11:4;130
204;Terminy:select:1;17'00 23.11:5;130
204;Terminy:select:1;10'30 24.11:6;130
204;Terminy:select:1;14'40 24.11:7;130
204;Terminy:select:1;17'00 24.11:8;130
204;Terminy:select:1;10'15 25.11:9;130
204;Terminy:select:1;14'40 25.11:10;130
204;Terminy:select:1;17'00 25.11:11;130
205;Terminy:select:1;16'20 22.11:0;130
205;Terminy:select:1;11'45 23.11:1;130
205;Terminy:select:1;15'45 23.11:2;130
205;Terminy:select:1;10'20 24.11:3;130
205;Terminy:select:1;15'45 24.11:4;130
205;Terminy:select:1;10'30 25.11:5;130
205;Terminy:select:1;15'50 25.11:6;130
206;Terminy:select:1;19'00 22.11:0;130
206;Terminy:select:1;21'30 22.11:1;130
206;Terminy:select:1;19'00 23.11:2;130
206;Terminy:select:1;21'30 23.11:3;130
206;Terminy:select:1;19'00 24.11:4;130
206;Terminy:select:1;21'30 24.11:5;130
206;Terminy:select:1;19'00 25.11:6;130
206;Terminy:select:1;21'30 25.11:7;130
207;Terminy:select:1;10'50 22.11:0;130
207;Terminy:select:1;13'20 22.11:1;130
207;Terminy:select:1;16'00 22.11:2;130
207;Terminy:select:1;18'15 22.11:3;130
207;Terminy:select:1;20'50 22.11:4;130
207;Terminy:select:1;10'45 23.11:5;130
207;Terminy:select:1;13'20 23.11:6;130
207;Terminy:select:1;16'00 23.11:7;130
207;Terminy:select:1;18'15 23.11:8;130
207;Terminy:select:1;21'00 23.11:9;130
207;Terminy:select:1;10'45 24.11:10;130
207;Terminy:select:1;13'20 24.11:11;130
207;Terminy:select:1;16'00 24.11:12;130
207;Terminy:select:1;18'15 24.11:13;130
207;Terminy:select:1;21'00 24.11:14;130
207;Terminy:select:1;10'45 25.11:15;130
207;Terminy:select:1;13'30 25.11:16;130
207;Terminy:select:1;16'00 25.11:17;130
207;Terminy:select:1;18'15 25.11:18;130
207;Terminy:select:1;20'50 25.11:19;130
207;Terminy:select:1;9'00 25.11:20;130
208;Terminy:select:1;14'30 22.11:0;130
208;Terminy:select:1;16'45 22.11:1;130
208;Terminy:select:1;10'15 23.11:2;130
208;Terminy:select:1;14'30 23.11:3;130
208;Terminy:select:1;16'45 23.11:4;130
208;Terminy:select:1;14'30 24.11:5;130
208;Terminy:select:1;16'45 24.11:6;130
208;Terminy:select:1;11'15 25.11:7;130
208;Terminy:select:1;14'30 25.11:8;130
208;Terminy:select:1;16'45 25.11:9;130
209;Terminy:select:1;12'50 22.11:0;130
209;Terminy:select:1;13'00 23.11:1;130
209;Terminy:select:1;13'00 24.11:2;130
209;Terminy:select:1;12'45 25.11:3;130
210;Terminy:select:1;12'30 22.11:0;130
210;Terminy:select:1;16'10 22.11:1;130
210;Terminy:select:1;18'40 22.11:2;130
210;Terminy:select:1;21'00 22.11:3;130
210;Terminy:select:1;13'30 23.11:4;130
210;Terminy:select:1;16'20 23.11:5;130
210;Terminy:select:1;18'30 23.11:6;130
210;Terminy:select:1;20'50 23.11:7;130
210;Terminy:select:1;12'20 24.11:8;130
210;Terminy:select:1;16'15 24.11:9;130
210;Terminy:select:1;18'30 24.11:10;130
210;Terminy:select:1;20'50 24.11:11;130
210;Terminy:select:1;12'20 25.11:12;130
210;Terminy:select:1;16'15 25.11:13;130
210;Terminy:select:1;18'40 25.11:14;130
210;Terminy:select:1;21'00 25.11:15;130
211;Terminy:select:1;11'15 22.11:0;130
211;Terminy:select:1;11'15 23.11:1;130
211;Terminy:select:1;11'15 24.11:2;130
211;Terminy:select:1;11'00 25.11:3;130
212;Terminy:select:1;19'30 23.11:0;130
213;Terminy:select:1;18'00* 24.11:0;130
214;Terminy:select:1;13'00* 25.11:0;130
214;Terminy:select:1;18'00* 25.11:1;130
215;Terminy:select:1;17'30 26.11:0;130
215;Terminy:select:1;20'40 26.11:1;130
215;Terminy:select:1;17'30 27.11:2;130
215;Terminy:select:1;20'40 27.11:3;130
215;Terminy:select:1;17'30 28.11:4;130
215;Terminy:select:1;20'40 28.11:5;130
215;Terminy:select:1;17'30 29.11:6;130
215;Terminy:select:1;20'40 29.11:7;130
215;Terminy:select:1;17'30 30.11:8;130
215;Terminy:select:1;20'40 30.11:9;130
215;Terminy:select:1;17'30 01.12:10;130
215;Terminy:select:1;20'40 01.12:11;130
215;Terminy:select:1;17'30 02.12:12;130
215;Terminy:select:1;20'40 02.12:13;130
216;Terminy:select:1;10'30 28.11:0;130
217;Terminy:select:1;23'00* 03.12:0;130
218;Terminy:select:1;18'00* 22.11:0;130
219;Terminy:select:1;17'00 22.11:0;130
219;Terminy:select:1;19'15 23.11:1;130
219;Terminy:select:1;17'00 24.11:2;130
219;Terminy:select:1;20'15 25.11:3;130
220;Terminy:select:1;10'20 22.11:0;130
220;Terminy:select:1;20'00 22.11:1;130
220;Terminy:select:1;10'30 23.11:2;130
220;Terminy:select:1;17'30 23.11:3;130
220;Terminy:select:1;10'20 24.11:4;130
220;Terminy:select:1;19'45 24.11:5;130
220;Terminy:select:1;10'20 25.11:6;130
220;Terminy:select:1;19'20 25.11:7;130
221;Terminy:select:1;13'10 22.11:0;130
221;Terminy:select:1;13'10 23.11:1;130
221;Terminy:select:1;20'15 23.11:2;130
221;Terminy:select:1;13'10 24.11:3;130
221;Terminy:select:1;13'00 25.11:4;130
222;Terminy:select:1;12'45 22.11:0;130
222;Terminy:select:1;15'20 22.11:1;130
222;Terminy:select:1;18'15 22.11:2;130
222;Terminy:select:1;20'50 22.11:3;130
222;Terminy:select:1;12'20 23.11:4;130
222;Terminy:select:1;15'00 23.11:5;130
222;Terminy:select:1;18'15 23.11:6;130
222;Terminy:select:1;20'50 23.11:7;130
222;Terminy:select:1;12'45 24.11:8;130
222;Terminy:select:1;15'20 24.11:9;130
222;Terminy:select:1;19'30 24.11:10;130
222;Terminy:select:1;20'30 24.11:11;130
222;Terminy:select:1;12'15 25.11:12;130
222;Terminy:select:1;15'20 25.11:13;130
222;Terminy:select:1;18'15 25.11:14;130
222;Terminy:select:1;20'50 25.11:15;130
223;Terminy:select:1;12'30 22.11:0;130
223;Terminy:select:1;16'00 22.11:1;130
223;Terminy:select:1;10'00 23.11:2;130
223;Terminy:select:1;12'30 23.11:3;130
223;Terminy:select:1;16'00 23.11:4;130
223;Terminy:select:1;12'30 24.11:5;130
223;Terminy:select:1;15'50 24.11:6;130
223;Terminy:select:1;11'10 25.11:7;130
223;Terminy:select:1;13'15 25.11:8;130
223;Terminy:select:1;16'00 25.11:9;130
224;Terminy:select:1;14'40 22.11:0;130
224;Terminy:select:1;19'30 22.11:1;130
224;Terminy:select:1;21'45 22.11:2;130
224;Terminy:select:1;10'15 23.11:3;130
224;Terminy:select:1;14'45 23.11:4;130
224;Terminy:select:1;17'00 23.11:5;130
224;Terminy:select:1;21'45 23.11:6;130
224;Terminy:select:1;14'40 24.11:7;130
224;Terminy:select:1;22'00 24.11:8;130
224;Terminy:select:1;10'00 25.11:9;130
224;Terminy:select:1;14'45 25.11:10;130
224;Terminy:select:1;17'00 25.11:11;130
225;Terminy:select:1;18'00* 24.11:0;130
226;Terminy:select:1;10'00 24.11:0;130
227;Terminy:select:1;18'00* 25.11:0;130
228;Terminy:select:1;17'30 26.11:0;130
228;Terminy:select:1;20'40 26.11:1;130
228;Terminy:select:1;17'30 27.11:2;130
228;Terminy:select:1;20'40 27.11:3;130
228;Terminy:select:1;17'30 28.11:4;130
228;Terminy:select:1;20'40 28.11:5;130
228;Terminy:select:1;17'30 30.11:6;130
228;Terminy:select:1;20'40 30.11:7;130
229;Terminy:select:1;10'30* 28.11:0;130
230;Terminy:select:1;23'00* 03.12:0;130
231;Terminy:select:1;18'00 22.11:0;130
232;Terminy:select:1;12'40 22.11:0;130
232;Terminy:select:1;19'00 22.11:1;130
232;Terminy:select:1;12'40 23.11:2;130
232;Terminy:select:1;19'00 23.11:3;130
232;Terminy:select:1;12'40 24.11:4;130
232;Terminy:select:1;19'00 24.11:5;130
232;Terminy:select:1;12'30 25.11:6;130
232;Terminy:select:1;19'00 25.11:7;130
233;Terminy:select:1;11'00 22.11:0;130
233;Terminy:select:1;17'45 22.11:1;130
233;Terminy:select:1;12'30 23.11:2;130
233;Terminy:select:1;17'30 23.11:3;130
233;Terminy:select:1;11'00 24.11:4;130
233;Terminy:select:1;17'45 24.11:5;130
233;Terminy:select:1;11'00 25.11:6;130
233;Terminy:select:1;17'45 25.11:7;130
234;Terminy:select:1;15'00 22.11:0;130
234;Terminy:select:1;20'30 22.11:1;130
234;Terminy:select:1;14'45 23.11:2;130
234;Terminy:select:1;20'15 23.11:3;130
234;Terminy:select:1;15'00 24.11:4;130
234;Terminy:select:1;20'30 24.11:5;130
234;Terminy:select:1;15'00 25.11:6;130
234;Terminy:select:1;20'30 25.11:7;130
235;Terminy:select:1;10'00 22.11:0;130
235;Terminy:select:1;12'20 22.11:1;130
235;Terminy:select:1;17'00 22.11:2;130
235;Terminy:select:1;10'00 23.11:3;130
235;Terminy:select:1;12'20 23.11:4;130
235;Terminy:select:1;17'00 23.11:5;130
235;Terminy:select:1;10'00 24.11:6;130
235;Terminy:select:1;12'20 24.11:7;130
235;Terminy:select:1;17'00 24.11:8;130
235;Terminy:select:1;10'00 25.11:9;130
235;Terminy:select:1;12'20 25.11:10;130
235;Terminy:select:1;17'00 25.11:11;130
236;Terminy:select:1;10'45 22.11:0;130
236;Terminy:select:1;15'10 22.11:1;130
236;Terminy:select:1;10'45 23.11:2;130
236;Terminy:select:1;15'10 23.11:3;130
236;Terminy:select:1;10'45 24.11:4;130
236;Terminy:select:1;15'10 24.11:5;130
236;Terminy:select:1;15'15 25.11:6;130
237;Terminy:select:1;11'30 22.11:0;130
237;Terminy:select:1;14'10 22.11:1;130
237;Terminy:select:1;16'00 22.11:2;130
237;Terminy:select:1;18'40 22.11:3;130
237;Terminy:select:1;21'15 22.11:4;130
237;Terminy:select:1;11'30 23.11:5;130
237;Terminy:select:1;14'10 23.11:6;130
237;Terminy:select:1;16'00 23.11:7;130
237;Terminy:select:1;18'40 23.11:8;130
237;Terminy:select:1;21'15 23.11:9;130
237;Terminy:select:1;14'10 24.11:10;130
237;Terminy:select:1;16'00 24.11:11;130
237;Terminy:select:1;18'40 24.11:12;130
237;Terminy:select:1;21'15 24.11:13;130
237;Terminy:select:1;12'00 25.11:14;130
237;Terminy:select:1;16'00 25.11:15;130
237;Terminy:select:1;18'40 25.11:16;130
237;Terminy:select:1;21'15 25.11:17;130
238;Terminy:select:1;10'40 22.11:0;130
238;Terminy:select:1;12'50 22.11:1;130
238;Terminy:select:1;16'45 22.11:2;130
238;Terminy:select:1;10'30 23.11:3;130
238;Terminy:select:1;13'50 23.11:4;130
238;Terminy:select:1;16'45 23.11:5;130
238;Terminy:select:1;10'30 24.11:6;130
238;Terminy:select:1;12'50 24.11:7;130
238;Terminy:select:1;16'45 24.11:8;130
238;Terminy:select:1;10'15 25.11:9;130
238;Terminy:select:1;14'30 25.11:10;130
238;Terminy:select:1;16'45 25.11:11;130
239;Terminy:select:1;19'30 22.11:0;130
239;Terminy:select:1;19'30 23.11:1;130
239;Terminy:select:1;19'30 24.11:2;130
239;Terminy:select:1;19'30 25.11:3;130
240;Terminy:select:1;14'45 22.11:0;130
240;Terminy:select:1;15'00 23.11:1;130
240;Terminy:select:1;14'45 24.11:2;130
240;Terminy:select:1;14'45 25.11:3;130
241;Terminy:select:1;13'45 22.11:0;130
241;Terminy:select:1;20'10 22.11:1;130
241;Terminy:select:1;21'30 22.11:2;130
241;Terminy:select:1;18'20 23.11:3;130
241;Terminy:select:1;20'40 23.11:4;130
241;Terminy:select:1;21'30 23.11:5;130
241;Terminy:select:1;13'45 24.11:6;130
241;Terminy:select:1;20'00 24.11:7;130
241;Terminy:select:1;21'30 24.11:8;130
241;Terminy:select:1;13'45 25.11:9;130
241;Terminy:select:1;20'10 25.11:10;130
241;Terminy:select:1;21'30 25.11:11;130
242;Terminy:select:1;9'15 22.11:0;130
243;Terminy:select:1;18'00* 24.11:0;130
244;Terminy:select:1;13'00 25.11:0;130
244;Terminy:select:1;18'00 25.11:1;130
245;Terminy:select:1;17'30 26.11:0;130
245;Terminy:select:1;20'40 26.11:1;130
245;Terminy:select:1;17'30 27.11:2;130
245;Terminy:select:1;20'40 27.11:3;130
245;Terminy:select:1;17'30 28.11:4;130
245;Terminy:select:1;20'40 28.11:5;130
245;Terminy:select:1;17'30 29.11:6;130
245;Terminy:select:1;17'30 30.11:7;130
245;Terminy:select:1;20'40 30.11:8;130
245;Terminy:select:1;17'30 01.12:9;130
245;Terminy:select:1;17'30 02.12:10;130
246;Terminy:select:1;10'30 28.11:0;130
247;Terminy:select:1;23'00* 03.12:0;130
248;Terminy:select:1;18'00 22.11:0;130
249;Terminy:select:1;12'50 22.11:0;130
249;Terminy:select:1;19'00 22.11:1;130
249;Terminy:select:1;12'40 23.11:2;130
249;Terminy:select:1;19'00 23.11:3;130
249;Terminy:select:1;12'40 24.11:4;130
249;Terminy:select:1;19'00 24.11:5;130
249;Terminy:select:1;12'30 25.11:6;130
249;Terminy:select:1;19'00 25.11:7;130
250;Terminy:select:1;15'00 22.11:0;130
250;Terminy:select:1;20'30 22.11:1;130
250;Terminy:select:1;14'45 23.11:2;130
250;Terminy:select:1;20'15 23.11:3;130
250;Terminy:select:1;14'45 24.11:4;130
250;Terminy:select:1;20'20 24.11:5;130
250;Terminy:select:1;15'00 25.11:6;130
250;Terminy:select:1;20'30 25.11:7;130
