Indeks produktu;Nazwa;Cena;Kategoria;Opis;Adresy URL zdjęcia (x,y,z...)
1098;DZIEWCZYNY Z DUBAJU®;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 146 min.Od lat: 16Produkcja: Polska [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Maria Sadowska<br><br>Gatunek: ['Dramat', 'Biograficzny', 'Kryminał']<br><br>Scenariusz:<br>Mitja Okorn<br><br>Obsada:<br>Paulina Gałązka, Katarzyna Figura, Katarzyna Sawczuk<br><br>Opis:<br>Oparte na prawdziwych wydarzeniach „Dziewczyny z Dubaju®” zdemaskują hipokryzję polskiego show biznesu i ujawnią całą prawdę na temat tzw. „afery dubajskiej”, w którą zamieszane były zarówno celebrytki i modelki, jak również wiele znanych postaci ze świata polityki, biznesu, czy sportu.;https://ftmp.helios.pl/Get/file/mvpstr/21748/1634121191,https://ftmp.helios.pl/Get/file/mvpic/104842/1633523600,https://ftmp.helios.pl/Get/file/mvpic/104843/1633523625,https://ftmp.helios.pl/Get/file/mvpic/104844/1633523680,https://ftmp.helios.pl/Get/file/mvpic/104947/1633627744,https://ftmp.helios.pl/Get/file/mvpic/104948/1633627763,https://ftmp.helios.pl/Get/file/mvpic/104949/1633627782,https://ftmp.helios.pl/Get/file/mvpic/104950/1633627800,https://ftmp.helios.pl/Get/file/mvpic/104951/1633627819,https://ftmp.helios.pl/Get/file/mvpic/104952/1633627851,https://ftmp.helios.pl/Get/file/mvpic/104953/1633627870,https://ftmp.helios.pl/Get/file/mvpic/104954/1633627889,https://ftmp.helios.pl/Get/file/mvpic/104955/1633627905
1099;NASZE MAGICZNE ENCANTO / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 110 min.Od lat: 7Produkcja: USA [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Jared Bush, Charise Castro Smith, Byron Howard<br><br>Gatunek: ['Animacja', 'Przygodowy']<br><br>Scenariusz:<br>Jared Bush, Charise Castro Smith<br><br>Obsada:<br>Anastazja Simińska, Robert Tondera, Izabela Bujniewicz<br><br>Opis:<br>„Nasze magiczne Encanto” opowiada historię niezwykłej rodziny Madrigal. Ich pełen magii dom znajduje się w tętniącym życiem mieście - w cudownym i urokliwym miejscu zwanym Encanto, ukrytym w górach Kolumbii. Magia Encanto sprawiła, że każde dziecko w rodzinie posiada wyjątkową moc uzdrawiania, z wyjątkiem Mirabel. Kiedy magia otaczająca Encanto jest w niebezpieczeństwie, Mirabel odkrywa, że to właśnie ona, jako jedyna zwyczajna osoba w tej wyjątkowej rodzinie, może być jej ostatnią nadzieją.;https://ftmp.helios.pl/Get/file/mvpstr/21363/1633518581,https://ftmp.helios.pl/Get/file/mvpic/103946/1629876372,https://ftmp.helios.pl/Get/file/mvpic/103947/1629876395,https://ftmp.helios.pl/Get/file/mvpic/103948/1629876422,https://ftmp.helios.pl/Get/file/mvpic/103949/1629876444,https://ftmp.helios.pl/Get/file/mvpic/103950/1629876461,https://ftmp.helios.pl/Get/file/mvpic/103951/1629876482,https://ftmp.helios.pl/Get/file/mvpic/103952/1629876503
1100;DOM GUCCI / napisy;"
        						26,90 zł        					";Wołomin Helios;Od lat: 15Produkcja: USA [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Ridley Scott<br><br>Gatunek: ['Obyczajowy']<br><br>Scenariusz:<br>Roberto Bentivegna<br><br>Obsada:<br>Lady Gaga, Adam Driver, Jared Leto, Al Pacino<br><br>Opis:<br>„Dom Gucci” inspirowany jest szokującą, prawdziwą historią rodzinnego imperium stojącego za włoskim domem mody Gucci.Trzy dekady miłości, zdrady, dekadencji, zemsty, zwieńczone w końcu morderstwem, pokazują, co znaczy nazwisko Gucci, ile jest warte i jak daleko posunie się rodzina, by nie wypuścić z rąk kontroli nad fortuną.;https://ftmp.helios.pl/Get/file/mvpstr/21364/1636372023,https://ftmp.helios.pl/Get/file/mvpic/103953/1629883797,https://ftmp.helios.pl/Get/file/mvpic/103954/1629883955,https://ftmp.helios.pl/Get/file/mvpic/103955/1629883983,https://ftmp.helios.pl/Get/file/mvpic/103956/1629884000,https://ftmp.helios.pl/Get/file/mvpic/105524/1635761294
1101;DIUNA / napisy;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 155 min.Od lat: 13Produkcja: USA/Kanada/Węgry [2020], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Denis Villeneuve<br><br>Gatunek: ['Science-Fiction', 'Przygodowy']<br><br>Scenariusz:<br>Eric Roth, Denis Villeneuve, Jon Spaihts<br><br>Obsada:<br>Rebecca Ferguson, Zendaya, Jason Momoa<br><br>Opis:<br>Film Diuna opowiada historię niezwykłej, pełnej przygód i emocji podróży Paula Atreidesa. Temu genialnemu i utalentowanemu młodemu człowiekowi pisane jest wspaniałe przeznaczenie, którego on sam nie jest w stanie pojąć. Najpierw jednak Paul musi się udać na najbardziej niebezpieczną planetę we wszechświecie, żeby ratować rodzinę i rodaków. Na planecie wybucha zażarty konflikt o dostęp do niewystępującej nigdzie indziej, najcenniejszej ze znanych substancji. Wyzwala ona w ludziach ich największy potencjał. Ale wojnę przetrwają tylko ci, którzy pokonają swój strach.;https://ftmp.helios.pl/Get/file/mvpstr/18690/1632485058,https://ftmp.helios.pl/Get/file/mvpic/99113/1589812746,https://ftmp.helios.pl/Get/file/mvpic/99114/1589812956,https://ftmp.helios.pl/Get/file/mvpic/99115/1589812786,https://ftmp.helios.pl/Get/file/mvpic/99116/1589812806,https://ftmp.helios.pl/Get/file/mvpic/99117/1589812819,https://ftmp.helios.pl/Get/file/mvpic/99118/1589812831,https://ftmp.helios.pl/Get/file/mvpic/99119/1589812850,https://ftmp.helios.pl/Get/file/mvpic/99120/1589812873,https://ftmp.helios.pl/Get/file/mvpic/99121/1589812885,https://ftmp.helios.pl/Get/file/mvpic/99122/1589812896,https://ftmp.helios.pl/Get/file/mvpic/99123/1589812907,https://ftmp.helios.pl/Get/file/mvpic/99124/1589812924
1102;CLIFFORD. Wielki czerwony pies / familijny / od 6 lat / dubbing;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 96 min.Od lat: 6Produkcja: USA/Kanada/Wlk. Brytania [2021], Premiera: 03.12.2021 (Polska)<br><br>Reżyseria:<br>Walt Becker<br><br>Gatunek: ['Komedia', 'Przygodowy', 'Familijny']<br><br>Scenariusz:<br>David Ronn, Jay Scherick, Blaise Hemingway<br><br>Obsada:<br>Darby Camp, Jack Whitehall, Izaac Wang<br><br>Opis:<br>Ośmioletnia dziewczynka, Emily Elizabeth marzy o tym, aby jej maleńki, czerwony szczeniak urósł i był silny, nie spodziewa się jednak, że budząc się pewnego ranka znajdzie wielkiego psa w swoim małym mieszkaniu w Nowym Jorku. Emily za wszelką cenę chce, aby ukochany zwierzak został z nią. Postanawia znaleźć czarodzieja, który, przywróci Clifforda do normalnego rozmiaru. Na poszukiwania udaje się ze swoim wujem Caseyem i szkolnym kolegą Owenem. Clifford wzbudza powszechne zaciekawienie. Przyciąga również uwagę złego naukowca, który chce aby Clifford został jego psem.;https://ftmp.helios.pl/Get/file/mvpstr/21353/1636111146,https://ftmp.helios.pl/Get/file/mvpic/103873/1629798230,https://ftmp.helios.pl/Get/file/mvpic/103874/1629798267,https://ftmp.helios.pl/Get/file/mvpic/103875/1629798288,https://ftmp.helios.pl/Get/file/mvpic/103876/1629798305,https://ftmp.helios.pl/Get/file/mvpic/103877/1629798320,https://ftmp.helios.pl/Get/file/mvpic/103878/1629798341,https://ftmp.helios.pl/Get/file/mvpic/103880/1629798403
1103;FILMOWE PORANKI: Strażak Sam, cz. 3;"
        						26,90 zł        					";Wołomin Helios;"-<br><br>Reżyseria:<br>-<br><br>Gatunek: -<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>Zapraszamy na kolejną porcję filmowych niespodzianek w nowej odsłonie - Filmowe Poranki: Strażak Sam, cz. 3. W niedzielę 28 listopada o godzinie 10:30 zaprezentujemy zestaw bajek:Z archiwum ZetNa Dzikim ZachodzieA kto wypuścił kota?Nie pędź tak, DilysPondziaki Normana„Strażak Sam” to pełna humoru i ciepła animacja, której bohaterowie podbijają serca małych widzów na całym świecie Tytułowy bohater, Strażak Sam, razem ze swoimi przyjaciółmi mieszka w urokliwym miasteczku Pontypandy. Codzienne życie toczy się tutaj bardzo spokojnie, jednak czasami zdarzają się różne zaskakujące sytuacje i przygody. Sam nie tylko gasi pożary, ale również pomaga mieszkańcom w rozwiązywaniu ich problemów.Projekcję Filmowych Poranków poprzedzają atrakcje w holach kin oraz konkursy i zabawy na sali kinowej.Uczestnicy Filmowych Poranków!Każdy z Was może wziąć udział w naszej nowej zabawie: Łamigłówki HelioSówki! W ramach Łamigłówek będziemy rozwiązywać zagadki, poznawać ciekawostki i brać udział w ciekawych konkursach. Zadania, które przed nami stoją, wymagają spostrzegawczości, refleksu, sprawności, a przede wszystkim dużo dobrych chęci. Więc do dzieła!Każdy młody uczestnik Filmowych Poranków otrzymuje kartę Łamigłówki HelioSówki, a na każdym spotkaniu będzie zdobywał pieczątki za rozwiązane zagadek i udział w konkursach.  Za 8 zdobytych pieczątek czeka na Was wyjątkowa odznaka HelioSówki – potwierdzająca zdobyte umiejętności! Baw się z nami i zdobądź brązową, srebrną i złotą odznakę HelioSówki!Cykl Filmowych Poranków w Kinie Helios odbywa się w co drugą niedzielę miesiąca we wszystkich kinach ogólnopolskiej sieci kin Helios, zawsze o godzinie 10:30. Przeznaczony jest dla dzieci w wieku od 3 lat w towarzystwie opiekunów. Każde spotkanie rozpoczynają kilkunastominutowe konkursy z atrakcyjnymi nagrodami.Scenariusz wydarzenia:zabawy i konkursy z animatorem [10-15 min]projekcja - zestaw bajek lub film [50-60 min]Specyfika seansu filmowego:dźwięk ściszony w stosunku do standardowej głośnościpozostawione na cały seans przyciemnione światła na sali [półmrok]Po seansie każdy uczestnik otrzyma ""balonowy"" upominek.Zapraszamy również na kolejne Filmowe Poranki w dniu 19 grudnia o godzinie 10:30! Tym razem zaprezentujemy zestaw filmów „Filmowe Poranki: 44 Koty, cz. 9.Więcej aktualności, konkursów i relacji fotograficznych dostępnych jest na profilu FB Helios Dla Dzieci.";https://ftmp.helios.pl/Get/file/mvpstr/22400/1637060069
1104;GAGARINE / napisy;"
        						26,90 zł        					";Wołomin Helios;"Czas trwania: 95 min.Od lat: 15Produkcja: Francja [2020], Premiera: 01.10.2021 (Polska)<br><br>Reżyseria:<br>Fanny Liatard, Jeremy Trouilh<br><br>Gatunek: ['Dramat']<br><br>Scenariusz:<br>Jeremy Trouilh, Benjamin Charbit, Fanny Liatard<br><br>Obsada:<br>Alseni Bathily, Lyna Khoudri, Jamil McCraven, Finnegan Oldfield, Farida Rahouadj, Denis Lavant, Cesar 'Alex' Ciurar<br><br>Opis:<br>16-letni Youri spędził całe życie w Gagarine Towers, rozległym, paryskim kompleksie mieszkaniowym, będącym architektoniczną pozostałością po dawnej fascynacji komunizmem. Kiedy plany rozbiórki bloku i eksmisji jego społeczności stają się rzeczywistością, Youri postanawia stawić temu opór. Wraz ze swoimi przyjaciółmi, Dianą i Houssamem, rozpoczyna misję uratowania Gagarine – ich cennego, pełnego wspólnych przeżyć azylu – przekształcając go we własny ""statek kosmiczny""...";https://ftmp.helios.pl/Get/file/mvpstr/21839/1634035159,https://ftmp.helios.pl/Get/file/mvpic/105079/1634035159,https://ftmp.helios.pl/Get/file/mvpic/105080/1634035159,https://ftmp.helios.pl/Get/file/mvpic/105081/1634035159,https://ftmp.helios.pl/Get/file/mvpic/105082/1634035159,https://ftmp.helios.pl/Get/file/mvpic/105083/1634035159
1105;MÓJ BRAT ŚCIGA DINOZAURY / familijny / od 11 lat / dubbing;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 101 min.Od lat: 11Produkcja: Włochy [2020], Premiera: 20.08.2021 (Polska)<br><br>Reżyseria:<br>Stefano Cipani<br><br>Gatunek: ['Komedia', 'Familijny']<br><br>Scenariusz:<br>Fabio Bonifacci, Giacomo Mazzariol<br><br>Obsada:<br>Alessandro Gassmann, Isabella Ragonese, Rossy de Palma<br><br>Opis:<br>Od pierwszych dni życia małego Gio, Jack wierzy, że jego brat jest wyjątkowy, specjalny, po prostu najlepszy – niczym superbohater, który przybył z innej planety! Z czasem poznaje prawdę: Gio ma zespół Downa i dla Jacka staje się powodem do wstydu. Kiedy chłopak trafia do nowej szkoły, poznaje czarującą Ariannę i chce zaimponować kolegom z zespołu muzycznego. Postanawia więc ukrywać przed znajomymi istnienie swojego brata… Pełna dobrej energii opowieść o więzach rodzinnych, dojrzewaniu i prawdzie, która zawsze jest cenniejsza niż kłamstwo.;https://ftmp.helios.pl/Get/file/mvpstr/21325/1629450735,https://ftmp.helios.pl/Get/file/mvpic/103680/1629450735,https://ftmp.helios.pl/Get/file/mvpic/103681/1629450735,https://ftmp.helios.pl/Get/file/mvpic/103682/1629450735,https://ftmp.helios.pl/Get/file/mvpic/103683/1629450735,https://ftmp.helios.pl/Get/file/mvpic/103684/1629450735,https://ftmp.helios.pl/Get/file/mvpic/103685/1629450735
1106;ZUPA NIC;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 94 min.Od lat: 15Produkcja: Polska [2021], Premiera: 27.08.2021 (Polska)<br><br>Reżyseria:<br>Kinga Dębska<br><br>Gatunek: ['Komedia']<br><br>Scenariusz:<br>Kinga Dębska<br><br>Obsada:<br>Adam Woronowicz, Kinga Preis, Ewa Wiśniewska, Katarzyna Kwiatkowska<br><br>Opis:<br>Marta jest romantyczką i szkolną ofiarą losu. Dzieli pokój z siostrą Kasią i babcią (Ewa Wiśniewska), która zamiast bajek opowiada wnuczkom powstańcze historie. W pokoju za ścianą swe małżeńskie życie toczą rodzice, Tadek (Adam Woronowicz) i Elżbieta (Kinga Preis). On jest stale upokarzanym przez system inteligentem, który po pracy pędzi bimber i po cichu zazdrości opływającemu w dobrobyt szwagrowi (Rafał Rutkowski). Ona jest przewodniczącą zakładowej Solidarności z potrzebą wolności i marzeniem, żeby w końcu wyrwać się z Polski. Prawdziwe emocje dla całej rodziny zaczną się jednak wtedy, gdy pod blokiem stanie wymarzony pomarańczowy maluch. Ela i Tadek odkryją powołanie do handlu oraz zagranicznych wojaży, a dorastająca Marta po raz pierwszy w życiu naprawdę się zakocha.;https://ftmp.helios.pl/Get/file/mvpstr/22204/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105207/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105208/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105209/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105210/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105211/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105212/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105213/1634903187,https://ftmp.helios.pl/Get/file/mvpic/105214/1634903187
1107;ETERNALS / dubbing;"
        						26,90 zł        					";Wołomin Helios;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Gatunek: ['Akcja']<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/21355/1634541102,https://ftmp.helios.pl/Get/file/mvpic/103899/1635759411,https://ftmp.helios.pl/Get/file/mvpic/103900/1635759421,https://ftmp.helios.pl/Get/file/mvpic/103901/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103902/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103903/1635759459,https://ftmp.helios.pl/Get/file/mvpic/103904/1635759475,https://ftmp.helios.pl/Get/file/mvpic/103905/1635759491,https://ftmp.helios.pl/Get/file/mvpic/103906/1635759512,https://ftmp.helios.pl/Get/file/mvpic/105443/1635759524,https://ftmp.helios.pl/Get/file/mvpic/105444/1635759532
1108;MIKOŁAJKOWY MARATON GROZY;"
        						26,90 zł        					";Wołomin Helios;"-<br><br>Reżyseria:<br>-<br><br>Gatunek: -<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>Dla wszystkich fanów grozy udział w tym maratonie będzie idealnym prezentem mikołajkowym. Na 3 grudnia, przygotowaliśmy zestaw czterech filmów, po których nikt nie pozostanie obojętnym. Na początek dwie przedpremiery, “KALENDARZ ADWENTOWY” oraz “SYN”. Następnie polowanie na czarownice w filmie “KLĄTWA MŁODOŚCI”. Na koniec niezwykle klimatyczne “NOCNE ISTOTY”. Mroczne legendy, nawiedzone domy, przerażające tajemnice, opętania – to wszystko tylko na Mikołajkowym Maratonie Grozy w Kinie Helios!Pewne jest, że taka dawka grozy jeszcze długo po powrocie do domu nie pozwoli Wam zasnąć. Czy jesteście na to gotowi?Start: 03.12.2021, godz. 23:00Zagramy: KALENDARZ ADWENTOWY (PRZEDPREMIERA)SYN (PRZEDPREMIERA)KLĄTWA MŁODOŚCINOCNE ISTOTYStosując się do wytycznych Głównego Inspektora Sanitarnego, jesteśmy zmuszeni zawiesić akcję Nocnych Maratonów Filmowych ""Dolewka Pepsi gratis"" aż do odwołania.Uwaga! Kina nie prowadzą rezerwacji telefonicznej i internetowej. Zapraszamy do zakupu biletów również w kasach kin. Regulamin NMF - pobierzZgoda opiekuna prawnego na udział osoby poniżej 15 lat w NMF - pobierz";https://ftmp.helios.pl/Get/file/mvpstr/22458/1637150372
1109;ŻUŻEL;"
        						26,90 zł        					";Wrocław Helios Aleja Bielany;Czas trwania: 108 min.Od lat: 13Produkcja: Polska [2020], Premiera: 16.07.2021 (Polska)<br><br>Reżyseria:<br>Dorota Kędzierzawska<br><br>Gatunek: ['Dramat']<br><br>Scenariusz:<br>Dorota Kędzierzawska<br><br>Obsada:<br>Paweł Wilczak, Żaneta Łabudzka, Mateusz Kościukiewicz<br><br>Opis:<br>Mistrz motocyklowy Lowa (Tomasz Ziętek) jest obiektem westchnień kobiet i źródłem zazdrości rywali z toru (Mateusz Kościukiewicz). Pogodny, miły dla ludzi, „zwyczajny”, ma frajdę z życia i tego, co robi. Jednak szelmowski uśmiech chłopaka skrywa codzienne zmagania ze strachem, widmem kontuzji i wypadków na żużlowych stadionach. Wszystko komplikuje się jeszcze bardziej, kiedy na drodze Lowy staje śliczna Roma (Jagoda Porębska). Czy zakochany w prędkości i motorach zawodnik, dla którego sport jest nie tylko szaleńczą, młodzieńczą pasją, ale też ucieczką od szarej rzeczywistości, znajdzie w swoim sercu miejsce na prawdziwą miłość?;https://ftmp.helios.pl/Get/file/mvpstr/22203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105194/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105195/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105196/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105197/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105198/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105199/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105200/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105201/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105202/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105204/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105205/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105206/1634903163
1110;BO WE MNIE JEST SEKS;"
        						26,90 zł        					";Wrocław Helios Aleja Bielany;Czas trwania: 105 min.Od lat: 15Produkcja: Polska [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Katarzyna Klimkiewicz<br><br>Gatunek: ['Biograficzny']<br><br>Scenariusz:<br>Patrycja Mnich, Katarzyna Klimkiewicz<br><br>Obsada:<br>Maria Dębska, Krzysztof Zalewski, Leszek Lichota<br><br>Opis:<br>Rok 1962, Kalina Jędrusik ma łatkę skandalistki. Z mężem Stanisławem Dygatem prowadzą otwarty dom. Ich częstymi gośćmi są Jeremi Przybora, Tadeusz Konwicki, Kazimierz Kutz, Barbara Krafftówna oraz Lucek, młody kochanek Kaliny. Artystka na scenie gorszy kobiety, oczarowuje mężczyzn. Tymczasem jej nowy przełożony pragnie gorącego romansu. Wykorzystując władzę, stawką za odrzucenie czyni jej karierę. Czy uda mu się złamać kobietę, która uwielbia niezależność, ale nie potrafi żyć bez występów?;https://ftmp.helios.pl/Get/file/mvpstr/20804/1629816565,https://ftmp.helios.pl/Get/file/mvpic/102905/1625674077,https://ftmp.helios.pl/Get/file/mvpic/102906/1625674088,https://ftmp.helios.pl/Get/file/mvpic/103893/1629816485,https://ftmp.helios.pl/Get/file/mvpic/103894/1629816501,https://ftmp.helios.pl/Get/file/mvpic/103895/1629816516,https://ftmp.helios.pl/Get/file/mvpic/103896/1629816537
1111;POGROMCY DUCHÓW. Dziedzictwo / dubbing;"
        						26,90 zł        					";Wrocław Helios Aleja Bielany;Czas trwania: 117 min.Od lat: 13Produkcja: Kanada/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Jason Reitman<br><br>Gatunek: ['Komedia', 'Akcja']<br><br>Scenariusz:<br>Gil Kenan, Jason Reitman<br><br>Obsada:<br>Mckenna Grace, Carrie Coon, Finn Wolfhard<br><br>Opis:<br>Film w reżyserii Jasona Reitmana, wyprodukowany przez  Ivana Reitmana. Kolejny rozdział oryginalnego uniwersum Ghostbusters. Samotna matka i jej dwoje dzieci przybywają do małego miasteczka, gdzie odkrywają tajemnicze połączenie z oryginalnymi pogromcami duchów oraz sekretny spadek, który pozostawił im dziadek.;https://ftmp.helios.pl/Get/file/mvpstr/22388/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105810/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105811/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105812/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105813/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105814/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105815/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105816/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105817/1636461143
1112;POGROMCY DUCHÓW. Dziedzictwo / napisy;"
        						26,90 zł        					";Wrocław Helios Aleja Bielany;Czas trwania: 117 min.Od lat: 13Produkcja: Kanada/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Jason Reitman<br><br>Gatunek: ['Komedia', 'Akcja']<br><br>Scenariusz:<br>Gil Kenan, Jason Reitman<br><br>Obsada:<br>Mckenna Grace, Carrie Coon, Finn Wolfhard<br><br>Opis:<br>Film w reżyserii Jasona Reitmana, wyprodukowany przez  Ivana Reitmana. Kolejny rozdział oryginalnego uniwersum Ghostbusters. Samotna matka i jej dwoje dzieci przybywają do małego miasteczka, gdzie odkrywają tajemnicze połączenie z oryginalnymi pogromcami duchów oraz sekretny spadek, który pozostawił im dziadek.;https://ftmp.helios.pl/Get/file/mvpstr/20805/1634286987,https://ftmp.helios.pl/Get/file/mvpic/102907/1625675341,https://ftmp.helios.pl/Get/file/mvpic/102908/1635760984,https://ftmp.helios.pl/Get/file/mvpic/102909/1635761015,https://ftmp.helios.pl/Get/file/mvpic/102910/1625675404,https://ftmp.helios.pl/Get/file/mvpic/102911/1636119976,https://ftmp.helios.pl/Get/file/mvpic/102912/1625675536,https://ftmp.helios.pl/Get/file/mvpic/105523/1635761165,https://ftmp.helios.pl/Get/file/mvpic/105732/1636120083
1113;WILK, LEW i JA / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Wrocław Helios Aleja Bielany;Czas trwania: 99 min.Od lat: 7Produkcja: Francja [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Gilles de Maistre<br><br>Gatunek: ['Familijny']<br><br>Scenariusz:<br>Gilles de Maistre<br><br>Obsada:<br>Graham Greene, Mylene Dinh-Robic, Charlie Carrick<br><br>Opis:<br>Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!;https://ftmp.helios.pl/Get/file/mvpstr/22142/1635165470,https://ftmp.helios.pl/Get/file/mvpic/105140/1634551584,https://ftmp.helios.pl/Get/file/mvpic/105141/1634551615,https://ftmp.helios.pl/Get/file/mvpic/105142/1634551628,https://ftmp.helios.pl/Get/file/mvpic/105143/1634551650,https://ftmp.helios.pl/Get/file/mvpic/105144/1634551714,https://ftmp.helios.pl/Get/file/mvpic/105145/1634551729,https://ftmp.helios.pl/Get/file/mvpic/105146/1634551745,https://ftmp.helios.pl/Get/file/mvpic/105147/1634551969
1114;GWIAZDKA KLARY MUU / familijny / b.o. / dubbing;"
        						26,90 zł        					";Wrocław Helios Aleja Bielany;Czas trwania: 68 min.Od lat: b.o.Produkcja: Norwegia [2020], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Will Ashurst<br><br>Gatunek: ['Animacja']<br><br>Scenariusz:<br>Ole Christian Solbakken<br><br>Obsada:<br>-<br><br>Opis:<br>Niezwykle podekscytowana Klara po raz pierwszy spędzi Gwiazdkę ze swoim tatą na Krowim Wzgórzu. Kiedy przybywa na farmę, okazuje się, że kompletnie nic nie jest jeszcze gotowe! Przed domem brakuje choinki, a bombki i lampki kurzą się w kartonach. Do tego pech sprawia, że tata Klary zostaje pilnie wezwany do odśnieżania domu sąsiadki, a odcięta droga uniemożliwia mu powrót. Co pocznie Klara? Do Świąt zostało już tak niewiele czasu! Może z pomocą zuchwałego bożonarodzeniowego skrzata uda się stworzyć na Krowim Wzgórzu świąteczną atmosferę?„Gwiazdka Klary Muu” to świąteczna kontynuacja uwielbianej animacji „Klara Muu!”. Mała krówka z pomocą przyjaciół zrozumie, że Święta to przecież nie tylko prezenty, ważniejsze od pozorów i dekoracji jest po prostu bycie razem.;https://ftmp.helios.pl/Get/file/mvpstr/21342/1635165195,https://ftmp.helios.pl/Get/file/mvpic/103805/1629466023,https://ftmp.helios.pl/Get/file/mvpic/103806/1629466023,https://ftmp.helios.pl/Get/file/mvpic/103807/1629466023,https://ftmp.helios.pl/Get/file/mvpic/103808/1629466023,https://ftmp.helios.pl/Get/file/mvpic/105717/1636119698,https://ftmp.helios.pl/Get/file/mvpic/105718/1636119709
